scenario,source_row,o_tpb_taz,d_tpb_taz,o_activity,d_activity,departure_time_min,travel_mode,vehicle_occupancy,person_weight,vehicle_weight_unscaled,vehicle_weight
synthetic,1744,1632,425,7,1,973,4,1,1.00000000,1.00000000,12.00000000
synthetic,1746,750,558,1,4,505,4,2,1.00000000,0.50000000,6.00000000
synthetic,1747,3477,1402,1,7,1164,4,2,1.00000000,0.50000000,6.00000000
synthetic,1748,1422,1456,1,16,583,4,2,1.00000000,0.50000000,6.00000000
synthetic,1749,1478,916,1,16,416,4,3,1.00000000,0.33333333,3.99999996
synthetic,1750,901,374,1,2,572,4,1,1.00000000,1.00000000,12.00000000
synthetic,1752,3674,2537,1,2,523,4,1,1.00000000,1.00000000,12.00000000
synthetic,1753,1984,1730,1,18,475,4,1,1.00000000,1.00000000,12.00000000
synthetic,1755,3419,2388,1,2,452,4,1,1.00000000,1.00000000,12.00000000
synthetic,1756,3076,1087,16,6,921,4,2,1.00000000,0.50000000,6.00000000
synthetic,1758,2170,3068,1,16,490,4,3,1.00000000,0.33333333,3.99999996
synthetic,1759,670,663,1,2,649,4,1,1.00000000,1.00000000,12.00000000
synthetic,1761,1474,220,1,13,1233,4,1,1.00000000,1.00000000,12.00000000
synthetic,1762,514,84,2,1,727,4,1,1.00000000,1.00000000,12.00000000
synthetic,1763,3102,1472,6,2,625,4,1,1.00000000,1.00000000,12.00000000
synthetic,1765,637,591,2,1,978,4,1,1.00000000,1.00000000,12.00000000
synthetic,1766,481,1501,6,2,589,4,1,1.00000000,1.00000000,12.00000000
synthetic,1767,3579,2676,5,1,872,4,1,1.00000000,1.00000000,12.00000000
synthetic,1769,1657,1672,2,8,1185,4,1,1.00000000,1.00000000,12.00000000
synthetic,1771,2916,704,1,16,722,4,2,1.00000000,0.50000000,6.00000000
synthetic,1772,1843,3051,2,2,1010,4,1,1.00000000,1.00000000,12.00000000
synthetic,1773,1654,741,1,14,998,4,1,1.00000000,1.00000000,12.00000000
synthetic,1774,1974,1571,1,2,545,4,1,1.00000000,1.00000000,12.00000000
synthetic,1775,3051,2754,1,5,612,4,1,1.00000000,1.00000000,12.00000000
synthetic,1776,1944,1944,8,5,812,4,1,1.00000000,1.00000000,12.00000000
synthetic,1778,2843,2368,1,16,548,4,2,1.00000000,0.50000000,6.00000000
synthetic,1780,1473,2820,2,16,969,4,1,1.00000000,1.00000000,12.00000000
synthetic,1781,3420,3420,16,1,1259,4,1,1.00000000,1.00000000,12.00000000
synthetic,1782,2396,2930,14,5,1111,4,2,1.00000000,0.50000000,6.00000000
synthetic,1783,3091,2984,1,5,1186,4,3,1.00000000,0.33333333,3.99999996
synthetic,1784,3438,3377,18,18,744,4,2,1.00000000,0.50000000,6.00000000
synthetic,1785,1569,1922,4,14,1014,4,3,1.00000000,0.33333333,3.99999996
synthetic,1786,637,2144,1,16,524,4,3,1.00000000,0.33333333,3.99999996
synthetic,1787,3182,663,1,2,515,4,1,1.00000000,1.00000000,12.00000000
synthetic,1789,3052,2984,1,16,910,4,1,1.00000000,1.00000000,12.00000000
synthetic,1790,2269,2984,10,8,913,4,1,1.00000000,1.00000000,12.00000000
synthetic,1791,3041,3070,1,4,611,4,1,1.00000000,1.00000000,12.00000000
synthetic,1793,1601,1861,1,14,997,1,1,1.00000000,1.00000000,12.00000000
synthetic,1794,526,444,1,14,858,4,3,1.00000000,0.33333333,3.99999996
synthetic,1795,1769,1352,9,6,1076,4,2,1.00000000,0.50000000,6.00000000
synthetic,1796,1732,2910,1,16,723,4,2,1.00000000,0.50000000,6.00000000
synthetic,1798,3016,1496,1,2,417,4,2,1.00000000,0.50000000,6.00000000
synthetic,1799,2928,1493,1,10,668,4,1,1.00000000,1.00000000,12.00000000
synthetic,1800,2754,2632,5,1,790,4,1,1.00000000,1.00000000,12.00000000
synthetic,1801,3099,2082,6,1,890,4,2,1.00000000,0.50000000,6.00000000
synthetic,1802,84,625,1,14,725,4,1,1.00000000,1.00000000,12.00000000
synthetic,1803,901,3070,1,2,386,4,1,1.00000000,1.00000000,12.00000000
synthetic,1804,279,2279,16,1,1036,1,2,1.00000000,0.50000000,6.00000000
synthetic,1806,587,2270,1,7,478,4,1,1.00000000,1.00000000,12.00000000
synthetic,1807,2275,1920,9,1,660,4,1,1.00000000,1.00000000,12.00000000
synthetic,1810,1160,2114,1,16,565,4,1,1.00000000,1.00000000,12.00000000
synthetic,1811,679,566,9,3,998,4,1,1.00000000,1.00000000,12.00000000
synthetic,1812,548,2678,11,5,1277,5,1,1.00000000,1.00000000,12.00000000
synthetic,1815,2926,104,7,1,781,4,1,1.00000000,1.00000000,12.00000000
synthetic,1816,79,2923,5,1,992,4,1,1.00000000,1.00000000,12.00000000
synthetic,1817,1800,1870,1,2,510,4,1,1.00000000,1.00000000,12.00000000
synthetic,1818,719,1102,4,5,728,4,1,1.00000000,1.00000000,12.00000000
synthetic,1819,3344,2937,16,1,975,4,1,1.00000000,1.00000000,12.00000000
synthetic,1824,3013,3016,2,7,854,4,1,1.00000000,1.00000000,12.00000000
synthetic,1825,1901,3380,5,11,653,4,1,1.00000000,1.00000000,12.00000000
synthetic,1826,1613,980,16,1,1034,4,2,1.00000000,0.50000000,6.00000000
synthetic,1830,1667,2399,16,1,1150,4,2,1.00000000,0.50000000,6.00000000
synthetic,1832,545,685,1,2,581,4,1,1.00000000,1.00000000,12.00000000
synthetic,1834,620,2028,5,6,776,4,1,1.00000000,1.00000000,12.00000000
synthetic,1835,2286,1797,1,10,542,4,1,1.00000000,1.00000000,12.00000000
synthetic,1836,2388,2628,2,1,1213,4,1,1.00000000,1.00000000,12.00000000
synthetic,1837,560,540,16,1,1102,4,1,1.00000000,1.00000000,12.00000000
synthetic,1838,610,610,1,5,745,4,1,1.00000000,1.00000000,12.00000000
synthetic,1839,916,3674,2,7,713,4,1,1.00000000,1.00000000,12.00000000
synthetic,1840,702,2405,2,1,1034,4,1,1.00000000,1.00000000,12.00000000
synthetic,1842,3670,2746,1,2,591,4,1,1.00000000,1.00000000,12.00000000
synthetic,1843,3158,2396,7,1,1214,4,1,1.00000000,1.00000000,12.00000000
synthetic,1844,2062,680,8,1,1202,4,1,1.00000000,1.00000000,12.00000000
synthetic,1845,1907,1902,13,1,1147,4,1,1.00000000,1.00000000,12.00000000
synthetic,1846,2564,3476,1,16,628,4,2,1.00000000,0.50000000,6.00000000
synthetic,1847,3374,1223,1,3,1048,4,2,1.00000000,0.50000000,6.00000000
synthetic,1848,2052,2147,4,1,1057,4,2,1.00000000,0.50000000,6.00000000
synthetic,1849,1754,1084,16,1,1118,4,2,1.00000000,0.50000000,6.00000000
synthetic,1850,781,1785,5,1,998,4,1,1.00000000,1.00000000,12.00000000
synthetic,1851,2305,1342,1,2,512,4,1,1.00000000,1.00000000,12.00000000
synthetic,1853,3158,3339,2,10,997,4,1,1.00000000,1.00000000,12.00000000
synthetic,1855,1160,1160,18,16,949,4,1,1.00000000,1.00000000,12.00000000
synthetic,1856,1514,300,13,1,814,4,1,1.00000000,1.00000000,12.00000000
synthetic,1857,466,719,16,1,1027,4,2,1.00000000,0.50000000,6.00000000
synthetic,1858,2789,1730,1,2,533,4,2,1.00000000,0.50000000,6.00000000
synthetic,1859,1842,2361,2,1,1033,4,1,1.00000000,1.00000000,12.00000000
synthetic,1861,750,2138,2,7,804,4,1,1.00000000,1.00000000,12.00000000
synthetic,1863,624,847,16,1,998,1,1,1.00000000,1.00000000,12.00000000
synthetic,1864,2754,700,7,1,1269,4,1,1.00000000,1.00000000,12.00000000
synthetic,1865,3475,3072,2,2,802,4,1,1.00000000,1.00000000,12.00000000
synthetic,1866,298,1759,1,4,514,5,1,1.00000000,1.00000000,12.00000000
synthetic,1871,532,3023,2,10,784,4,1,1.00000000,1.00000000,12.00000000
synthetic,1872,3468,3287,1,5,979,4,1,1.00000000,1.00000000,12.00000000
synthetic,1873,1190,15,1,16,384,4,2,1.00000000,0.50000000,6.00000000
synthetic,1874,3050,3287,14,5,848,4,1,1.00000000,1.00000000,12.00000000
synthetic,1875,3051,24,1,2,363,4,1,1.00000000,1.00000000,12.00000000
synthetic,1876,423,2757,7,1,1125,4,1,1.00000000,1.00000000,12.00000000
synthetic,1879,617,3324,16,8,984,4,1,1.00000000,1.00000000,12.00000000
synthetic,1880,294,1160,5,5,809,4,3,1.00000000,0.33333333,3.99999996
synthetic,1881,3422,2262,8,5,695,4,1,1.00000000,1.00000000,12.00000000
synthetic,1882,685,3423,2,2,825,4,1,1.00000000,1.00000000,12.00000000
synthetic,1883,1773,2790,2,1,1106,4,1,1.00000000,1.00000000,12.00000000
synthetic,1884,201,1903,2,5,1107,4,1,1.00000000,1.00000000,12.00000000
synthetic,1886,1490,1147,5,1,1121,4,1,1.00000000,1.00000000,12.00000000
synthetic,1887,2133,1590,1,16,558,4,3,1.00000000,0.33333333,3.99999996
synthetic,1888,383,2986,14,7,838,5,2,1.00000000,0.50000000,6.00000000
synthetic,1889,1670,852,11,1,1008,4,1,1.00000000,1.00000000,12.00000000
synthetic,1892,225,297,16,8,701,4,1,1.00000000,1.00000000,12.00000000
synthetic,1893,2986,3047,5,2,818,4,1,1.00000000,1.00000000,12.00000000
synthetic,1894,1968,1597,18,1,975,4,1,1.00000000,1.00000000,12.00000000
synthetic,1897,3184,3324,13,1,1047,4,1,1.00000000,1.00000000,12.00000000
synthetic,1898,1078,2624,5,1,1066,4,1,1.00000000,1.00000000,12.00000000
synthetic,1900,1800,1920,2,2,806,4,1,1.00000000,1.00000000,12.00000000
synthetic,1902,3068,3381,1,2,423,4,1,1.00000000,1.00000000,12.00000000
synthetic,1903,3024,625,1,2,906,4,1,1.00000000,1.00000000,12.00000000
synthetic,1904,2559,691,12,12,1105,4,2,1.00000000,0.50000000,6.00000000
synthetic,1905,503,114,5,1,873,4,1,1.00000000,1.00000000,12.00000000
synthetic,1906,642,642,2,5,1014,4,1,1.00000000,1.00000000,12.00000000
synthetic,1909,625,1490,2,1,1134,4,1,1.00000000,1.00000000,12.00000000
synthetic,1910,1537,2986,2,1,1027,4,1,1.00000000,1.00000000,12.00000000
synthetic,1911,2332,1998,18,1,634,4,1,1.00000000,1.00000000,12.00000000
synthetic,1913,2790,2790,16,1,1127,4,1,1.00000000,1.00000000,12.00000000
synthetic,1914,521,417,7,1,960,4,1,1.00000000,1.00000000,12.00000000
synthetic,1915,1972,1567,2,16,987,4,2,1.00000000,0.50000000,6.00000000
synthetic,1916,1478,1478,1,7,1201,5,1,1.00000000,1.00000000,12.00000000
synthetic,1917,3241,2990,4,1,982,4,2,1.00000000,0.50000000,6.00000000
synthetic,1918,3441,3381,16,16,951,4,2,1.00000000,0.50000000,6.00000000
synthetic,1920,283,1246,7,1,1250,4,1,1.00000000,1.00000000,12.00000000
synthetic,1921,1252,1084,8,10,697,4,2,1.00000000,0.50000000,6.00000000
synthetic,1923,290,2344,1,5,827,4,3,1.00000000,0.33333333,3.99999996
synthetic,1925,622,1102,5,5,720,5,1,1.00000000,1.00000000,12.00000000
synthetic,1926,2305,2303,1,16,387,4,2,1.00000000,0.50000000,6.00000000
synthetic,1929,3167,2344,1,6,1158,4,1,1.00000000,1.00000000,12.00000000
synthetic,1930,1540,1824,1,8,1155,4,1,1.00000000,1.00000000,12.00000000
synthetic,1934,3275,2329,1,16,528,4,1,1.00000000,1.00000000,12.00000000
synthetic,1937,3596,3071,5,1,1037,4,3,1.00000000,0.33333333,3.99999996
synthetic,1939,1798,3438,8,1,1231,4,1,1.00000000,1.00000000,12.00000000
synthetic,1940,2922,2324,4,2,1123,4,1,1.00000000,1.00000000,12.00000000
synthetic,1941,3068,3085,16,1,812,4,2,1.00000000,0.50000000,6.00000000
synthetic,1943,24,153,2,1,1201,4,1,1.00000000,1.00000000,12.00000000
synthetic,1944,2366,2389,1,16,695,4,1,1.00000000,1.00000000,12.00000000
synthetic,1947,2018,1998,16,1,1059,4,3,1.00000000,0.33333333,3.99999996
synthetic,1949,662,623,2,9,826,4,1,1.00000000,1.00000000,12.00000000
synthetic,1950,3340,3189,11,1,1292,4,1,1.00000000,1.00000000,12.00000000
synthetic,1951,1592,2405,4,1,1087,4,4,1.00000000,0.25000000,3.00000000
synthetic,1952,403,2676,6,1,661,4,1,1.00000000,1.00000000,12.00000000
synthetic,1956,981,2935,2,7,729,4,1,1.00000000,1.00000000,12.00000000
synthetic,1958,129,106,1,16,569,4,3,1.00000000,0.33333333,3.99999996
synthetic,1959,2890,3631,2,1,1051,4,2,1.00000000,0.50000000,6.00000000
synthetic,1960,613,702,2,16,1010,4,1,1.00000000,1.00000000,12.00000000
synthetic,1961,2358,2935,1,2,581,4,1,1.00000000,1.00000000,12.00000000
synthetic,1963,2668,2675,1,11,893,4,2,1.00000000,0.50000000,6.00000000
synthetic,1964,1457,539,5,1,753,4,1,1.00000000,1.00000000,12.00000000
synthetic,1965,3051,1989,1,10,525,4,3,1.00000000,0.33333333,3.99999996
synthetic,1969,2119,2075,18,10,882,4,1,1.00000000,1.00000000,12.00000000
synthetic,1974,2979,2852,1,12,790,4,1,1.00000000,1.00000000,12.00000000
synthetic,1975,3184,3111,5,5,746,4,1,1.00000000,1.00000000,12.00000000
synthetic,1977,1297,1642,9,7,727,4,1,1.00000000,1.00000000,12.00000000
synthetic,1980,716,1656,10,1,977,4,1,1.00000000,1.00000000,12.00000000
synthetic,1983,660,557,1,16,550,4,2,1.00000000,0.50000000,6.00000000
synthetic,1984,3091,2920,13,8,738,4,1,1.00000000,1.00000000,12.00000000
synthetic,1986,62,982,2,1,1233,4,1,1.00000000,1.00000000,12.00000000
synthetic,1987,1492,3387,2,2,619,4,1,1.00000000,1.00000000,12.00000000
synthetic,1988,3568,3568,3,1,1303,4,2,1.00000000,0.50000000,6.00000000
synthetic,1989,3674,2935,7,7,616,4,1,1.00000000,1.00000000,12.00000000
synthetic,1991,3312,1975,1,9,710,4,1,1.00000000,1.00000000,12.00000000
synthetic,1992,502,2759,1,2,616,4,1,1.00000000,1.00000000,12.00000000
synthetic,1994,2389,2304,2,1,880,4,1,1.00000000,1.00000000,12.00000000
synthetic,1995,917,3068,2,5,839,4,1,1.00000000,1.00000000,12.00000000
synthetic,1997,3475,3088,1,5,599,4,1,1.00000000,1.00000000,12.00000000
synthetic,1998,3089,3089,2,5,1048,4,1,1.00000000,1.00000000,12.00000000
synthetic,1999,3184,3100,16,1,736,4,1,1.00000000,1.00000000,12.00000000
synthetic,2000,2354,170,1,18,621,4,1,1.00000000,1.00000000,12.00000000
synthetic,2002,1511,1511,18,18,751,4,1,1.00000000,1.00000000,12.00000000
synthetic,2003,2133,2833,16,1,787,4,1,1.00000000,1.00000000,12.00000000
synthetic,2005,1037,283,18,8,695,4,1,1.00000000,1.00000000,12.00000000
synthetic,2008,2994,3091,1,5,1113,4,2,1.00000000,0.50000000,6.00000000
synthetic,2011,1091,3302,16,1,1036,4,2,1.00000000,0.50000000,6.00000000
synthetic,2012,844,3051,2,6,762,4,1,1.00000000,1.00000000,12.00000000
synthetic,2013,2360,37,1,2,380,4,1,1.00000000,1.00000000,12.00000000
synthetic,2014,717,22,1,2,454,4,1,1.00000000,1.00000000,12.00000000
synthetic,2015,1796,3340,7,2,908,4,1,1.00000000,1.00000000,12.00000000
synthetic,2017,700,2644,1,16,764,4,2,1.00000000,0.50000000,6.00000000
synthetic,2019,3496,560,1,2,869,4,1,1.00000000,1.00000000,12.00000000
synthetic,2021,2977,3035,2,1,1013,4,1,1.00000000,1.00000000,12.00000000
synthetic,2022,1972,539,13,1,836,4,1,1.00000000,1.00000000,12.00000000
synthetic,2025,2918,2918,16,16,1219,4,1,1.00000000,1.00000000,12.00000000
synthetic,2028,2019,2933,13,5,740,4,1,1.00000000,1.00000000,12.00000000
synthetic,2029,101,1695,10,5,774,4,1,1.00000000,1.00000000,12.00000000
synthetic,2032,3376,3382,16,1,932,4,2,1.00000000,0.50000000,6.00000000
synthetic,2033,3087,3037,11,1,871,4,1,1.00000000,1.00000000,12.00000000
synthetic,2035,1740,458,2,16,995,4,1,1.00000000,1.00000000,12.00000000
synthetic,2036,1660,3613,16,16,618,4,2,1.00000000,0.50000000,6.00000000
synthetic,2037,3248,1490,16,1,803,4,2,1.00000000,0.50000000,6.00000000
synthetic,2041,866,3034,9,5,888,4,1,1.00000000,1.00000000,12.00000000
synthetic,2042,1881,1739,2,5,814,4,1,1.00000000,1.00000000,12.00000000
synthetic,2045,2878,2921,1,11,512,4,1,1.00000000,1.00000000,12.00000000
synthetic,2046,1594,2266,2,16,844,4,1,1.00000000,1.00000000,12.00000000
synthetic,2047,2754,2984,13,1,953,4,1,1.00000000,1.00000000,12.00000000
synthetic,2048,619,1981,1,16,1001,4,2,1.00000000,0.50000000,6.00000000
synthetic,2050,2351,20,1,16,977,4,1,1.00000000,1.00000000,12.00000000
synthetic,2051,1478,735,16,1,586,4,1,1.00000000,1.00000000,12.00000000
synthetic,2053,3184,1817,9,10,1000,4,1,1.00000000,1.00000000,12.00000000
synthetic,2055,3475,3184,5,5,851,4,1,1.00000000,1.00000000,12.00000000
synthetic,2058,2537,2338,1,2,741,4,1,1.00000000,1.00000000,12.00000000
synthetic,2059,3027,3027,5,1,673,4,2,1.00000000,0.50000000,6.00000000
synthetic,2060,2930,3631,1,2,416,4,1,1.00000000,1.00000000,12.00000000
synthetic,2061,746,509,11,1,1162,4,2,1.00000000,0.50000000,6.00000000
synthetic,2063,2995,3071,1,16,504,4,1,1.00000000,1.00000000,12.00000000
synthetic,2064,560,1927,2,5,1052,4,1,1.00000000,1.00000000,12.00000000
synthetic,2065,471,541,16,8,388,4,1,1.00000000,1.00000000,12.00000000
synthetic,2066,2261,2260,8,1,1236,4,2,1.00000000,0.50000000,6.00000000
synthetic,2067,3633,2917,5,5,955,4,1,1.00000000,1.00000000,12.00000000
synthetic,2068,3034,1697,1,8,548,4,1,1.00000000,1.00000000,12.00000000
synthetic,2070,2261,2271,1,6,517,4,1,1.00000000,1.00000000,12.00000000
synthetic,2071,3412,3058,1,16,496,4,3,1.00000000,0.33333333,3.99999996
synthetic,2072,1639,558,1,6,554,4,2,1.00000000,0.50000000,6.00000000
synthetic,2073,714,1593,1,2,450,4,1,1.00000000,1.00000000,12.00000000
synthetic,2074,2138,2464,4,16,953,4,2,1.00000000,0.50000000,6.00000000
synthetic,2075,1499,2930,2,1,1131,4,1,1.00000000,1.00000000,12.00000000
synthetic,2076,3252,3030,1,2,679,4,1,1.00000000,1.00000000,12.00000000
synthetic,2078,2261,1821,1,5,570,4,1,1.00000000,1.00000000,12.00000000
synthetic,2079,2329,2329,1,5,792,4,1,1.00000000,1.00000000,12.00000000
synthetic,2080,3035,428,1,5,889,4,2,1.00000000,0.50000000,6.00000000
synthetic,2081,576,2324,16,16,860,4,1,1.00000000,1.00000000,12.00000000
synthetic,2082,3269,3072,1,5,962,4,2,1.00000000,0.50000000,6.00000000
synthetic,2086,711,1563,7,1,1223,4,1,1.00000000,1.00000000,12.00000000
synthetic,2087,452,3631,1,2,412,4,1,1.00000000,1.00000000,12.00000000
synthetic,2088,2210,499,2,12,1017,4,1,1.00000000,1.00000000,12.00000000
synthetic,2089,3091,596,9,5,871,4,2,1.00000000,0.50000000,6.00000000
synthetic,2090,842,283,1,18,1153,4,2,1.00000000,0.50000000,6.00000000
synthetic,2091,2924,1903,12,1,883,4,1,1.00000000,1.00000000,12.00000000
synthetic,2092,391,3035,2,1,955,4,1,1.00000000,1.00000000,12.00000000
synthetic,2094,1222,2138,10,1,1102,4,2,1.00000000,0.50000000,6.00000000
synthetic,2095,3093,42,16,1,1439,4,1,1.00000000,1.00000000,12.00000000
synthetic,2096,3578,1231,10,1,751,4,1,1.00000000,1.00000000,12.00000000
synthetic,2097,1740,1486,2,10,890,4,1,1.00000000,1.00000000,12.00000000
synthetic,2098,2145,3185,2,1,1006,4,2,1.00000000,0.50000000,6.00000000
synthetic,2102,2503,3492,5,7,784,4,1,1.00000000,1.00000000,12.00000000
synthetic,2103,841,967,6,1,1102,4,1,1.00000000,1.00000000,12.00000000
synthetic,2105,1545,1475,1,14,1029,4,2,1.00000000,0.50000000,6.00000000
synthetic,2107,1148,1119,5,1,774,4,1,1.00000000,1.00000000,12.00000000
synthetic,2108,3071,3027,1,5,1088,4,1,1.00000000,1.00000000,12.00000000
synthetic,2109,1810,2388,1,2,511,4,1,1.00000000,1.00000000,12.00000000
synthetic,2114,2539,2878,2,1,1126,4,1,1.00000000,1.00000000,12.00000000
synthetic,2115,2492,1542,1,4,781,4,2,1.00000000,0.50000000,6.00000000
synthetic,2116,2206,1417,1,2,634,4,1,1.00000000,1.00000000,12.00000000
synthetic,2117,789,3370,2,1,1004,4,1,1.00000000,1.00000000,12.00000000
synthetic,2118,1527,741,1,2,579,4,1,1.00000000,1.00000000,12.00000000
synthetic,2121,1618,1697,1,2,1002,4,1,1.00000000,1.00000000,12.00000000
synthetic,2123,662,2049,11,1,1238,4,1,1.00000000,1.00000000,12.00000000
synthetic,2126,664,3060,1,11,1156,4,2,1.00000000,0.50000000,6.00000000
synthetic,2128,988,3105,7,1,1205,4,1,1.00000000,1.00000000,12.00000000
synthetic,2129,1973,1682,2,2,972,4,2,1.00000000,0.50000000,6.00000000
synthetic,2130,1863,2737,16,1,1111,4,2,1.00000000,0.50000000,6.00000000
synthetic,2131,717,3023,2,10,1098,4,1,1.00000000,1.00000000,12.00000000
synthetic,2132,759,2541,1,5,763,4,3,1.00000000,0.33333333,3.99999996
synthetic,2133,415,415,1,2,524,4,1,1.00000000,1.00000000,12.00000000
synthetic,2134,1600,1797,7,1,1368,4,1,1.00000000,1.00000000,12.00000000
synthetic,2135,3381,3475,1,11,604,4,1,1.00000000,1.00000000,12.00000000
synthetic,2137,2840,2918,11,1,1439,4,1,1.00000000,1.00000000,12.00000000
synthetic,2138,1352,1649,5,14,841,4,2,1.00000000,0.50000000,6.00000000
synthetic,2139,2399,2032,1,9,538,4,1,1.00000000,1.00000000,12.00000000
synthetic,2143,2736,707,18,1,1000,4,2,1.00000000,0.50000000,6.00000000
synthetic,2145,3071,3254,16,10,570,4,2,1.00000000,0.50000000,6.00000000
synthetic,2146,1218,705,5,1,1082,4,1,1.00000000,1.00000000,12.00000000
synthetic,2147,558,250,1,14,1007,5,1,1.00000000,1.00000000,12.00000000
synthetic,2148,2382,657,5,5,1041,4,1,1.00000000,1.00000000,12.00000000
synthetic,2153,980,972,17,9,655,4,1,1.00000000,1.00000000,12.00000000
synthetic,2155,1706,2929,2,1,1136,4,1,1.00000000,1.00000000,12.00000000
synthetic,2156,2039,1878,5,1,889,4,1,1.00000000,1.00000000,12.00000000
synthetic,2158,751,3376,1,2,343,4,1,1.00000000,1.00000000,12.00000000
synthetic,2160,1831,2040,16,7,1030,4,1,1.00000000,1.00000000,12.00000000
synthetic,2161,3115,2388,1,2,641,4,1,1.00000000,1.00000000,12.00000000
synthetic,2162,3152,3152,5,5,737,4,1,1.00000000,1.00000000,12.00000000
synthetic,2167,602,602,1,3,508,4,1,1.00000000,1.00000000,12.00000000
synthetic,2168,3633,3566,10,18,777,4,2,1.00000000,0.50000000,6.00000000
synthetic,2169,2532,2271,7,1,1168,4,1,1.00000000,1.00000000,12.00000000
synthetic,2171,1960,2598,16,2,813,4,1,1.00000000,1.00000000,12.00000000
synthetic,2172,1973,2063,5,1,1350,4,2,1.00000000,0.50000000,6.00000000
synthetic,2173,2272,1492,1,16,490,4,2,1.00000000,0.50000000,6.00000000
synthetic,2174,1907,2885,7,1,1210,4,3,1.00000000,0.33333333,3.99999996
synthetic,2176,2062,499,1,2,896,4,1,1.00000000,1.00000000,12.00000000
synthetic,2177,1005,1113,1,10,1002,4,1,1.00000000,1.00000000,12.00000000
synthetic,2179,1090,560,1,16,883,4,1,1.00000000,1.00000000,12.00000000
synthetic,2180,1694,3441,1,2,701,4,1,1.00000000,1.00000000,12.00000000
synthetic,2181,2138,2133,5,1,1025,4,3,1.00000000,0.33333333,3.99999996
synthetic,2182,3158,3187,16,1,709,4,1,1.00000000,1.00000000,12.00000000
synthetic,2184,1511,3196,2,1,1123,4,1,1.00000000,1.00000000,12.00000000
synthetic,2186,2144,576,1,16,585,4,4,1.00000000,0.25000000,3.00000000
synthetic,2187,1539,1527,1,10,450,4,1,1.00000000,1.00000000,12.00000000
synthetic,2188,1467,2931,1,10,953,4,1,1.00000000,1.00000000,12.00000000
synthetic,2189,552,2004,1,2,510,4,1,1.00000000,1.00000000,12.00000000
synthetic,2190,741,2304,16,1,749,4,1,1.00000000,1.00000000,12.00000000
synthetic,2193,2269,2917,16,8,696,4,2,1.00000000,0.50000000,6.00000000
synthetic,2194,1939,703,1,16,864,4,1,1.00000000,1.00000000,12.00000000
synthetic,2195,1644,597,2,1,970,4,1,1.00000000,1.00000000,12.00000000
synthetic,2196,2222,2135,16,1,966,4,4,1.00000000,0.25000000,3.00000000
synthetic,2197,751,1798,1,16,580,4,1,1.00000000,1.00000000,12.00000000
synthetic,2198,1989,1116,1,2,410,4,1,1.00000000,1.00000000,12.00000000
synthetic,2199,1987,750,14,1,676,4,1,1.00000000,1.00000000,12.00000000
synthetic,2201,1582,606,1,10,461,4,1,1.00000000,1.00000000,12.00000000
synthetic,2203,5,3047,2,2,1141,4,1,1.00000000,1.00000000,12.00000000
synthetic,2204,2921,2935,1,13,466,4,2,1.00000000,0.50000000,6.00000000
synthetic,2205,3324,3324,16,1,754,4,1,1.00000000,1.00000000,12.00000000
synthetic,2206,149,3254,1,5,974,4,1,1.00000000,1.00000000,12.00000000
synthetic,2208,3324,219,13,1,998,4,2,1.00000000,0.50000000,6.00000000
synthetic,2209,123,2058,1,18,442,4,1,1.00000000,1.00000000,12.00000000
synthetic,2210,3257,2986,2,18,725,4,1,1.00000000,1.00000000,12.00000000
synthetic,2212,3068,1573,2,5,959,4,2,1.00000000,0.50000000,6.00000000
synthetic,2213,1800,429,18,1,1102,4,2,1.00000000,0.50000000,6.00000000
synthetic,2214,1634,2300,5,1,1072,4,3,1.00000000,0.33333333,3.99999996
synthetic,2215,687,599,6,1,1184,4,2,1.00000000,0.50000000,6.00000000
synthetic,2217,3244,3243,2,1,964,4,1,1.00000000,1.00000000,12.00000000
synthetic,2218,1821,2928,16,1,1132,4,2,1.00000000,0.50000000,6.00000000
synthetic,2220,702,412,2,8,1115,4,1,1.00000000,1.00000000,12.00000000
synthetic,2221,499,670,10,1,761,4,1,1.00000000,1.00000000,12.00000000
synthetic,2222,1855,883,2,1,735,4,1,1.00000000,1.00000000,12.00000000
synthetic,2223,1183,703,2,1,852,4,1,1.00000000,1.00000000,12.00000000
synthetic,2224,3037,1211,1,2,499,4,1,1.00000000,1.00000000,12.00000000
synthetic,2225,2929,3295,1,2,928,4,1,1.00000000,1.00000000,12.00000000
synthetic,2227,2631,3675,1,5,779,4,1,1.00000000,1.00000000,12.00000000
synthetic,2229,2337,2125,16,1,890,4,1,1.00000000,1.00000000,12.00000000
synthetic,2230,539,1653,11,1,1224,4,1,1.00000000,1.00000000,12.00000000
synthetic,2231,1485,2135,2,1,1116,4,1,1.00000000,1.00000000,12.00000000
synthetic,2232,2754,3007,5,1,789,4,1,1.00000000,1.00000000,12.00000000
synthetic,2233,3648,3474,1,16,733,4,2,1.00000000,0.50000000,6.00000000
synthetic,2235,2112,2628,5,1,858,4,1,1.00000000,1.00000000,12.00000000
synthetic,2236,3025,2734,2,1,1018,4,1,1.00000000,1.00000000,12.00000000
synthetic,2237,1499,2560,4,7,873,4,2,1.00000000,0.50000000,6.00000000
synthetic,2238,1632,1632,5,16,709,4,1,1.00000000,1.00000000,12.00000000
synthetic,2239,842,3021,1,9,577,4,2,1.00000000,0.50000000,6.00000000
