state_code,fhwa_station_id,station_id,direction,latitude,longitude,f_system,num_lanes_volume,station_location,posted_route_signing,posted_signed_route,year_record,source_file
24,0P0023,P0023,5,38.61667,-76.886493,3U,2,MD 5BU - .30 Mile West of MD 5 (ATR#23 OBSOLETE),3,5,18,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
24,0P0023,P0023,5,38.61667,-76.886493,3U,2,MD 5BU - .30 Mile West of MD 5 (ATR#23 OBSOLETE),3,5,19,Station_Data_Extract_Pipe_Delimited_CleanData_2019.txt
24,0P0024,P0024,1,38.955895,-76.678984,1R,3,I E OF PRINCE GEORGES COUNTY LINE,1,595,17,Station_Data_Extract_Pipe_Delimited_CleanData_2017.txt
24,0P0024,P0024,1,38.955895,-76.678984,1R,3,I E OF PRINCE GEORGES COUNTY LINE,1,595,18,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
24,0P0024,P0024,1,38.955895,-76.678984,1R,3,I E OF PRINCE GEORGES COUNTY LINE,1,595,19,Station_Data_Extract_Pipe_Delimited_CleanData_2019.txt
24,0P0024,P0024,3,38.955895,-76.678984,1R,3,I E OF PRINCE GEORGES COUNTY LINE,1,595,17,Station_Data_Extract_Pipe_Delimited_CleanData_2017.txt
24,0P0024,P0024,3,38.955895,-76.678984,1R,3,US 50/IS 595 - 1.34 Miles West of MD 424 (ATR#24),1,595,18,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
24,0P0024,P0024,3,38.955895,-76.678984,1R,3,US 50/IS 595 - 1.34 Miles West of MD 424 (ATR#24),1,595,19,Station_Data_Extract_Pipe_Delimited_CleanData_2019.txt
24,0P0024,P0024,7,38.955895,-76.678984,1R,3,I E OF PRINCE GEORGES COUNTY LINE,1,595,17,Station_Data_Extract_Pipe_Delimited_CleanData_2017.txt
24,0P0024,P0024,7,38.955895,-76.678984,1R,3,US 50/IS 595 - 1.34 Miles West of MD 424 (ATR#24),1,595,18,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
24,0P0024,P0024,7,38.955895,-76.678984,1R,3,US 50/IS 595 - 1.34 Miles West of MD 424 (ATR#24),1,595,19,Station_Data_Extract_Pipe_Delimited_CleanData_2019.txt
24,0P0025,P0025,1,39.161077,-76.73981,2U,3,.68 MI S OF MD 100,3,295,17,Station_Data_Extract_Pipe_Delimited_CleanData_2017.txt
24,0P0025,P0025,1,39.161077,-76.73981,2U,3,MD 295(NB) - .81 South of MD 100 (ATR#25 Includes,3,295,18,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
24,0P0025,P0025,1,39.161077,-76.73981,2U,3,MD 295(NB) - .81 South of MD 100 (ATR#25 Includes,3,295,19,Station_Data_Extract_Pipe_Delimited_CleanData_2019.txt
24,0P0025,P0025,5,39.161077,-76.73981,2U,3,.68 MI S OF MD 100,3,295,17,Station_Data_Extract_Pipe_Delimited_CleanData_2017.txt
24,0P0025,P0025,5,39.161077,-76.73981,2U,3,MD 295(NB) - .81 South of MD 100 (ATR#25 Includes,3,295,18,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
24,0P0025,P0025,5,39.161077,-76.73981,2U,3,MD 295(NB) - .81 South of MD 100 (ATR#25 Includes,3,295,19,Station_Data_Extract_Pipe_Delimited_CleanData_2019.txt
24,0P0026,P0026,1,39.642393,-78.878689,3U,1,.63 MI EAST OF MD 55,2,40,17,Station_Data_Extract_Pipe_Delimited_CleanData_2017.txt
24,0P0026,P0026,1,39.642393,-78.878689,3U,1,.63 MI EAST OF MD 55,2,40,18,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
24,0P0026,P0026,3,39.642393,-78.878689,3U,1,.63 MI EAST OF MD 55,2,40,17,Station_Data_Extract_Pipe_Delimited_CleanData_2017.txt
24,0P0026,P0026,3,39.642697,-78.876868,4U,1,US 40AL - .62 Mile East of MD 55 (ATR#26),2,40,18,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
24,0P0026,P0026,3,39.642697,-78.876868,4U,1,US 40AL - .62 Mile East of MD 55 (ATR#26),2,40,19,Station_Data_Extract_Pipe_Delimited_CleanData_2019.txt
24,0P0026,P0026,7,39.642393,-78.878689,3U,1,.63 MI EAST OF MD 55,2,40,17,Station_Data_Extract_Pipe_Delimited_CleanData_2017.txt
24,0P0026,P0026,7,39.642697,-78.876868,4U,1,US 40AL - .62 Mile East of MD 55 (ATR#26),2,40,18,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
24,0P0026,P0026,7,39.642697,-78.876868,4U,1,US 40AL - .62 Mile East of MD 55 (ATR#26),2,40,19,Station_Data_Extract_Pipe_Delimited_CleanData_2019.txt
24,0P0027,P0027,1,39.540815,-76.666332,1R,2,.08 MI S OF THORNTON MILL RD,1,83,17,Station_Data_Extract_Pipe_Delimited_CleanData_2017.txt
24,0P0027,P0027,1,39.540815,-76.666332,1R,2,IS 83 - .50 mile South of Belfast Rd (ATR#27),1,83,18,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
24,0P0027,P0027,1,39.540815,-76.666332,1R,2,IS 83 - .50 mile South of Belfast Rd (ATR#27),1,83,19,Station_Data_Extract_Pipe_Delimited_CleanData_2019.txt
24,0P0027,P0027,5,39.540815,-76.666332,1R,2,.08 MI S OF THORNTON MILL RD,1,83,17,Station_Data_Extract_Pipe_Delimited_CleanData_2017.txt
24,0P0027,P0027,5,39.540815,-76.666332,1R,2,IS 83 - .50 mile South of Belfast Rd (ATR#27),1,83,18,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
24,0P0027,P0027,5,39.540815,-76.666332,1R,2,IS 83 - .50 mile South of Belfast Rd (ATR#27),1,83,19,Station_Data_Extract_Pipe_Delimited_CleanData_2019.txt
24,0P0028,P0028,1,39.026031,-76.027799,3R,2,.13 MI S OF MD 304,2,301,17,Station_Data_Extract_Pipe_Delimited_CleanData_2017.txt
24,0P0028,P0028,1,,,2R,2,US 301 - .11 Mile South of MD 304 (ATR#28),2,301,18,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
24,0P0028,P0028,1,39.021,-76.036,2R,2,US 301 - .11 Mile South of MD 304 (ATR#28),2,301,19,Station_Data_Extract_Pipe_Delimited_CleanData_2019.txt
24,0P0028,P0028,5,39.026031,-76.027799,3R,2,.13 MI S OF MD 304,2,301,17,Station_Data_Extract_Pipe_Delimited_CleanData_2017.txt
24,0P0028,P0028,5,,,2R,2,US 301 - .11 Mile South of MD 304 (ATR#28),2,301,18,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
24,0P0028,P0028,5,39.021,-76.036,2R,2,US 301 - .11 Mile South of MD 304 (ATR#28),2,301,19,Station_Data_Extract_Pipe_Delimited_CleanData_2019.txt
24,0P0029,P0029,1,39.210445,-76.854127,2U,2,1.15 MI S OF MD 175,2,29,17,Station_Data_Extract_Pipe_Delimited_CleanData_2017.txt
24,0P0029,P0029,1,39.210445,-76.854127,2U,2,US 29 - .31 Mile North of South Entrance Rd (ATR#2,2,29,18,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
24,0P0029,P0029,1,39.210445,-76.854127,2U,2,US 29 - .31 Mile North of South Entrance Rd (ATR#2,2,29,19,Station_Data_Extract_Pipe_Delimited_CleanData_2019.txt
24,0P0029,P0029,5,39.210445,-76.854127,2U,3,1.15 MI S OF MD 175,2,29,17,Station_Data_Extract_Pipe_Delimited_CleanData_2017.txt
24,0P0029,P0029,5,39.210445,-76.854127,2U,3,US 29 - .31 Mile North of South Entrance Rd (ATR#2,2,29,18,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
24,0P0029,P0029,5,39.210445,-76.854127,2U,3,US 29 - .31 Mile North of South Entrance Rd (ATR#2,2,29,19,Station_Data_Extract_Pipe_Delimited_CleanData_2019.txt
24,0P0030,P0030,1,39.463594,-77.401423,2U,2,.54 MO N OF MD 355,2,15,17,Station_Data_Extract_Pipe_Delimited_CleanData_2017.txt
24,0P0030,P0030,1,39.463651,-77.401434,2U,2,US 15 - .15 Mile North of Monocacy Blvd (ATR#30 OB,2,15,18,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
24,0P0030,P0030,1,39.463651,-77.401434,2U,2,US 15 - .15 Mile North of Monocacy Blvd (ATR#30 OB,2,15,19,Station_Data_Extract_Pipe_Delimited_CleanData_2019.txt
24,0P0030,P0030,5,39.463594,-77.401423,2U,2,.54 MO N OF MD 355,2,15,17,Station_Data_Extract_Pipe_Delimited_CleanData_2017.txt
24,0P0030,P0030,5,39.463651,-77.401434,2U,2,US 15 - .15 Mile North of Monocacy Blvd (ATR#30 OB,2,15,18,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
24,0P0030,P0030,5,39.463651,-77.401434,2U,2,US 15 - .15 Mile North of Monocacy Blvd (ATR#30 OB,2,15,19,Station_Data_Extract_Pipe_Delimited_CleanData_2019.txt
24,0P0031,P0031,3,39.41778,-76.655913,1U,5,IS 83/IS 695 - .35 Mile East of Joppa Rd (ATR#31 O,1,83,18,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
24,0P0031,P0031,3,39.41778,-76.655913,1U,5,IS 83/IS 695 - .35 Mile East of Joppa Rd (ATR#31 O,1,83,19,Station_Data_Extract_Pipe_Delimited_CleanData_2019.txt
24,0P0031,P0031,7,39.41778,-76.655913,1U,5,IS 83/IS 695 - .35 Mile East of Joppa Rd (ATR#31 O,1,83,18,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
24,0P0031,P0031,7,39.41778,-76.655913,1U,5,IS 83/IS 695 - .35 Mile East of Joppa Rd (ATR#31 O,1,83,19,Station_Data_Extract_Pipe_Delimited_CleanData_2019.txt
24,0P0032,P0032,1,39.281939,-76.731,1U,5,.02 MI S OF INGLESIDE AVE.,1,695,17,Station_Data_Extract_Pipe_Delimited_CleanData_2017.txt
24,0P0032,P0032,1,39.281939,-76.731,1U,5,IS 695 - 100ft South of Ingleside Ave (ATR#32),1,695,18,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
24,0P0032,P0032,1,39.281939,-76.731,1U,5,IS 695 - 100ft South of Ingleside Ave (ATR#32),1,695,19,Station_Data_Extract_Pipe_Delimited_CleanData_2019.txt
24,0P0032,P0032,5,39.281939,-76.731,1U,4,.02 MI S OF INGLESIDE AVE.,1,695,17,Station_Data_Extract_Pipe_Delimited_CleanData_2017.txt
24,0P0032,P0032,5,39.281939,-76.731,1U,4,IS 695 - 100ft South of Ingleside Ave (ATR#32),1,695,18,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
24,0P0032,P0032,5,39.281939,-76.731,1U,4,IS 695 - 100ft South of Ingleside Ave (ATR#32),1,695,19,Station_Data_Extract_Pipe_Delimited_CleanData_2019.txt
24,0P0033,P0033,1,39.682456,-78.49377,1R,2,1.22 MI E OF OLD CUMBERLAND RD,1,68,17,Station_Data_Extract_Pipe_Delimited_CleanData_2017.txt
24,0P0033,P0033,1,39.682456,-78.49377,1R,2,1.22 MI E OF OLD CUMBERLAND RD,1,68,18,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
24,0P0033,P0033,1,39.682456,-78.49377,1R,2,1.22 MI E OF OLD CUMBERLAND RD,1,68,19,Station_Data_Extract_Pipe_Delimited_CleanData_2019.txt
24,0P0033,P0033,3,39.682456,-78.49377,1R,2,1.22 MI E OF OLD CUMBERLAND RD,1,68,17,Station_Data_Extract_Pipe_Delimited_CleanData_2017.txt
24,0P0033,P0033,3,39.682442,-78.49374,1R,2,IS 68 - 1.22 Miles East of Old Cumberland Rd (ATR#,1,68,18,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
24,0P0033,P0033,3,39.682456,-78.49377,1R,2,IS 68 - 1.22 Miles East of Old Cumberland Rd (ATR#,1,68,19,Station_Data_Extract_Pipe_Delimited_CleanData_2019.txt
24,0P0033,P0033,7,39.682456,-78.49377,1R,2,1.22 MI E OF OLD CUMBERLAND RD,1,68,17,Station_Data_Extract_Pipe_Delimited_CleanData_2017.txt
24,0P0033,P0033,7,39.682442,-78.49374,1R,2,IS 68 - 1.22 Miles East of Old Cumberland Rd (ATR#,1,68,18,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
24,0P0033,P0033,7,39.682456,-78.49377,1R,2,IS 68 - 1.22 Miles East of Old Cumberland Rd (ATR#,1,68,19,Station_Data_Extract_Pipe_Delimited_CleanData_2019.txt
24,0P0034,P0034,1,39.363062,-76.507185,1U,3,.59 MI E OF US 1 BELAIR RD,1,695,17,Station_Data_Extract_Pipe_Delimited_CleanData_2017.txt
24,0P0034,P0034,1,39.363062,-76.507185,1U,3,IS 695 - .59 Mile North of US 1 (Belair Rd) (ATR#3,1,695,18,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
24,0P0034,P0034,1,39.363062,-76.507185,1U,3,IS 695 - .59 Mile North of US 1 (Belair Rd) (ATR#3,1,695,19,Station_Data_Extract_Pipe_Delimited_CleanData_2019.txt
24,0P0034,P0034,5,39.363062,-76.507185,1U,3,.59 MI E OF US 1 BELAIR RD,1,695,17,Station_Data_Extract_Pipe_Delimited_CleanData_2017.txt
24,0P0034,P0034,5,39.363062,-76.507185,1U,3,IS 695 - .59 Mile North of US 1 (Belair Rd) (ATR#3,1,695,18,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
24,0P0034,P0034,5,39.363062,-76.507185,1U,3,IS 695 - .59 Mile North of US 1 (Belair Rd) (ATR#3,1,695,19,Station_Data_Extract_Pipe_Delimited_CleanData_2019.txt
24,0P0035,P0035,1,39.529425,-79.345241,3R,1,.10 MI N OF BRIDGE #11021 OVER DEEP CREEK LAKE,2,219,17,Station_Data_Extract_Pipe_Delimited_CleanData_2017.txt
24,0P0035,P0035,1,39.529425,-79.345241,3R,1,US 219 - .10 Mile North of Deep Creek Lake Bridge,2,219,18,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
24,0P0035,P0035,1,39.529425,-79.345241,3R,1,US 219 - .10 Mile North of Deep Creek Lake Bridge,2,219,19,Station_Data_Extract_Pipe_Delimited_CleanData_2019.txt
24,0P0035,P0035,5,39.529425,-79.345241,3R,1,.10 MI N OF BRIDGE #11021 OVER DEEP CREEK LAKE,2,219,17,Station_Data_Extract_Pipe_Delimited_CleanData_2017.txt
24,0P0035,P0035,5,39.529425,-79.345241,3R,2,US 219 - .10 Mile North of Deep Creek Lake Bridge,2,219,18,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
24,0P0035,P0035,5,39.529425,-79.345241,3R,2,US 219 - .10 Mile North of Deep Creek Lake Bridge,2,219,19,Station_Data_Extract_Pipe_Delimited_CleanData_2019.txt
24,0P0036,P0036,1,38.92282,-75.950082,3R,1,.24 MI E OF MD 303,3,404,17,Station_Data_Extract_Pipe_Delimited_CleanData_2017.txt
24,0P0036,P0036,1,38.92282,-75.950082,3R,1,.24 MI E OF MD 303,3,404,18,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
24,0P0036,P0036,1,38.921965,-75.944545,3R,1,.24 MI E OF MD 303,3,404,19,Station_Data_Extract_Pipe_Delimited_CleanData_2019.txt
24,0P0036,P0036,3,38.92282,-75.950082,3R,1,.24 MI E OF MD 303,3,404,17,Station_Data_Extract_Pipe_Delimited_CleanData_2017.txt
24,0P0036,P0036,3,38.921862,-75.944515,3R,2,MD 404 - .065 Mile West of Cemetery Rd(ATR#36),3,404,18,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
24,0P0036,P0036,3,38.921965,-75.944545,3R,2,MD 404 - .065 Mile West of Cemetery Rd(ATR#36),3,404,19,Station_Data_Extract_Pipe_Delimited_CleanData_2019.txt
24,0P0036,P0036,7,38.92282,-75.950082,3R,1,.24 MI E OF MD 303,3,404,17,Station_Data_Extract_Pipe_Delimited_CleanData_2017.txt
24,0P0036,P0036,7,38.921862,-75.944515,3R,2,MD 404 - .065 Mile West of Cemetery Rd(ATR#36),3,404,18,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
24,0P0036,P0036,7,38.921965,-75.944545,3R,2,MD 404 - .065 Mile West of Cemetery Rd(ATR#36),3,404,19,Station_Data_Extract_Pipe_Delimited_CleanData_2019.txt
24,0P0037,P0037,1,38.01384,-75.543764,3R,2,.57 MI N OF VIRGINIA STATE LINE,2,13,17,Station_Data_Extract_Pipe_Delimited_CleanData_2017.txt
24,0P0037,P0037,1,38.013839,-75.543754,3R,2,US 13 - .10 Mile North of Bunting Rd (ATR#37),2,13,18,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
24,0P0037,P0037,1,38.01384,-75.543764,3R,2,US 13 - .10 Mile North of Bunting Rd (ATR#37),2,13,19,Station_Data_Extract_Pipe_Delimited_CleanData_2019.txt
24,0P0037,P0037,5,38.01384,-75.543764,3R,2,.57 MI N OF VIRGINIA STATE LINE,2,13,17,Station_Data_Extract_Pipe_Delimited_CleanData_2017.txt
24,0P0037,P0037,5,38.013839,-75.543754,3R,2,US 13 - .10 Mile North of Bunting Rd (ATR#37),2,13,18,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
24,0P0037,P0037,5,38.01384,-75.543764,3R,2,US 13 - .10 Mile North of Bunting Rd (ATR#37),2,13,19,Station_Data_Extract_Pipe_Delimited_CleanData_2019.txt
24,0P0038,P0038,1,39.140735,-76.626754,2U,2,.45 MI W OF OAKWOOD RD,3,100,17,Station_Data_Extract_Pipe_Delimited_CleanData_2017.txt
24,0P0038,P0038,1,39.140735,-76.626754,2U,2,.45 MI W OF OAKWOOD RD,3,100,18,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
24,0P0038,P0038,1,39.140735,-76.626754,2U,2,.45 MI W OF OAKWOOD RD,3,100,19,Station_Data_Extract_Pipe_Delimited_CleanData_2019.txt
24,0P0038,P0038,3,39.140735,-76.626754,2U,2,.45 MI W OF OAKWOOD RD,3,100,17,Station_Data_Extract_Pipe_Delimited_CleanData_2017.txt
24,0P0038,P0038,3,,,2U,2,MD 100 - .45 Mile West of Oakwood Rd (ATR#38),3,100,18,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
24,0P0038,P0038,3,39.140735,-76.626754,2U,2,MD 100 - .45 Mile West of Oakwood Rd (ATR#38),3,100,19,Station_Data_Extract_Pipe_Delimited_CleanData_2019.txt
24,0P0038,P0038,7,39.140735,-76.626754,2U,2,.45 MI W OF OAKWOOD RD,3,100,17,Station_Data_Extract_Pipe_Delimited_CleanData_2017.txt
24,0P0038,P0038,7,,,2U,2,MD 100 - .45 Mile West of Oakwood Rd (ATR#38),3,100,18,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
24,0P0038,P0038,7,39.140735,-76.626754,2U,2,MD 100 - .45 Mile West of Oakwood Rd (ATR#38),3,100,19,Station_Data_Extract_Pipe_Delimited_CleanData_2019.txt
24,0P0039,P0039,1,39.190582,-76.773328,1U,4,1.28 MI N OF MD 175,1,95,17,Station_Data_Extract_Pipe_Delimited_CleanData_2017.txt
24,0P0039,P0039,1,39.190536,-76.773374,1U,4,IS 95 - .08 Mile South of MD 103 (ATR#39),1,95,18,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
24,0P0039,P0039,1,39.190582,-76.773328,1U,4,IS 95 - .08 Mile South of MD 103 (ATR#39),1,95,19,Station_Data_Extract_Pipe_Delimited_CleanData_2019.txt
24,0P0039,P0039,5,39.190582,-76.773328,1U,4,1.28 MI N OF MD 175,1,95,17,Station_Data_Extract_Pipe_Delimited_CleanData_2017.txt
24,0P0039,P0039,5,39.190536,-76.773374,1U,4,IS 95 - .08 Mile South of MD 103 (ATR#39),1,95,18,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
24,0P0039,P0039,5,39.190582,-76.773328,1U,4,IS 95 - .08 Mile South of MD 103 (ATR#39),1,95,19,Station_Data_Extract_Pipe_Delimited_CleanData_2019.txt
24,0P0040,P0040,1,38.981416,-77.172361,1U,4,AT PERSIMMON TREE RD OVERPASS,1,495,17,Station_Data_Extract_Pipe_Delimited_CleanData_2017.txt
24,0P0040,P0040,1,38.981416,-77.172361,1U,4,AT PERSIMMON TREE RD OVERPASS,1,495,18,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
24,0P0040,P0040,1,38.981416,-77.172361,1U,4,AT PERSIMMON TREE RD OVERPASS,1,495,19,Station_Data_Extract_Pipe_Delimited_CleanData_2019.txt
24,0P0040,P0040,3,38.981416,-77.172361,1U,4,AT PERSIMMON TREE RD OVERPASS,1,495,17,Station_Data_Extract_Pipe_Delimited_CleanData_2017.txt
24,0P0040,P0040,3,38.981418,-77.172357,1U,4,IS 495 - 50ft East of Persimmon Tree Rd Overpass (,1,495,18,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
24,0P0040,P0040,3,38.981416,-77.172361,1U,4,IS 495 - 50ft East of Persimmon Tree Rd Overpass (,1,495,19,Station_Data_Extract_Pipe_Delimited_CleanData_2019.txt
24,0P0040,P0040,7,38.981416,-77.172361,1U,4,AT PERSIMMON TREE RD OVERPASS,1,495,17,Station_Data_Extract_Pipe_Delimited_CleanData_2017.txt
24,0P0040,P0040,7,38.981418,-77.172357,1U,4,IS 495 - 50ft East of Persimmon Tree Rd Overpass (,1,495,18,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
24,0P0040,P0040,7,38.981416,-77.172361,1U,4,IS 495 - 50ft East of Persimmon Tree Rd Overpass (,1,495,19,Station_Data_Extract_Pipe_Delimited_CleanData_2019.txt
24,0P0041,P0041,1,39.018199,-76.991452,1U,4,.82 MI W OF MD 650,1,495,17,Station_Data_Extract_Pipe_Delimited_CleanData_2017.txt
24,0P0041,P0041,1,39.018199,-76.991452,1U,4,.82 MI W OF MD 650,1,495,18,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
24,0P0041,P0041,1,39.018199,-76.991452,1U,4,.82 MI W OF MD 650,1,495,19,Station_Data_Extract_Pipe_Delimited_CleanData_2019.txt
24,0P0041,P0041,3,39.018199,-76.991452,1U,4,.82 MI W OF MD 650,1,495,17,Station_Data_Extract_Pipe_Delimited_CleanData_2017.txt
24,0P0041,P0041,3,39.018199,-76.991452,1U,4,IS 495 - .82 Mile West of MD 650 (ATR#41),1,495,18,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
24,0P0041,P0041,3,39.018199,-76.991452,1U,4,IS 495 - .82 Mile West of MD 650 (ATR#41),1,495,19,Station_Data_Extract_Pipe_Delimited_CleanData_2019.txt
24,0P0041,P0041,7,39.018199,-76.991452,1U,4,.82 MI W OF MD 650,1,495,17,Station_Data_Extract_Pipe_Delimited_CleanData_2017.txt
24,0P0041,P0041,7,39.018199,-76.991452,1U,4,IS 495 - .82 Mile West of MD 650 (ATR#41),1,495,18,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
24,0P0041,P0041,7,39.018199,-76.991452,1U,4,IS 495 - .82 Mile West of MD 650 (ATR#41),1,495,19,Station_Data_Extract_Pipe_Delimited_CleanData_2019.txt
24,0P0042,P0042,1,39.057347,-76.527433,3U,4,.04 MI S OF JONES STATION RD,3,2,17,Station_Data_Extract_Pipe_Delimited_CleanData_2017.txt
24,0P0042,P0042,1,39.057347,-76.527433,3U,4,MD 2 - 211ft South of Jones Station Rd (ATR#42 OBS,3,2,18,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
24,0P0042,P0042,1,39.057347,-76.527433,3U,4,MD 2 - 211ft South of Jones Station Rd (ATR#42 OBS,3,2,19,Station_Data_Extract_Pipe_Delimited_CleanData_2019.txt
24,0P0042,P0042,5,39.057347,-76.527433,3U,3,.04 MI S OF JONES STATION RD,3,2,17,Station_Data_Extract_Pipe_Delimited_CleanData_2017.txt
24,0P0042,P0042,5,39.057347,-76.527433,3U,3,MD 2 - 211ft South of Jones Station Rd (ATR#42 OBS,3,2,18,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
24,0P0042,P0042,5,39.057347,-76.527433,3U,3,MD 2 - 211ft South of Jones Station Rd (ATR#42 OBS,3,2,19,Station_Data_Extract_Pipe_Delimited_CleanData_2019.txt
24,0P0043,P0043,1,38.87784,-76.843628,1U,4,1.02 MI S OF MD 214,1,95,17,Station_Data_Extract_Pipe_Delimited_CleanData_2017.txt
24,0P0043,P0043,1,38.87784,-76.843628,1U,4,IS 95 - 1.02 Miles South of MD 214 (ATR#43),1,95,18,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
24,0P0043,P0043,1,38.87784,-76.843628,1U,4,IS 95 - 1.02 Miles South of MD 214 (ATR#43),1,95,19,Station_Data_Extract_Pipe_Delimited_CleanData_2019.txt
24,0P0043,P0043,5,38.87784,-76.843628,1U,4,1.02 MI S OF MD 214,1,95,17,Station_Data_Extract_Pipe_Delimited_CleanData_2017.txt
24,0P0043,P0043,5,38.87784,-76.843628,1U,4,IS 95 - 1.02 Miles South of MD 214 (ATR#43),1,95,18,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
24,0P0043,P0043,5,38.87784,-76.843628,1U,4,IS 95 - 1.02 Miles South of MD 214 (ATR#43),1,95,19,Station_Data_Extract_Pipe_Delimited_CleanData_2019.txt
24,0P0044,P0044,1,39.676944,-78.964678,1R,2,at FINZEL RD MD 546,1,68,17,Station_Data_Extract_Pipe_Delimited_CleanData_2017.txt
24,0P0044,P0044,1,39.676944,-78.964678,1R,2,at FINZEL RD MD 546,1,68,18,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
24,0P0044,P0044,1,39.676944,-78.964678,1R,2,at FINZEL RD MD 546,1,68,19,Station_Data_Extract_Pipe_Delimited_CleanData_2019.txt
24,0P0044,P0044,3,39.676944,-78.964678,1R,2,at FINZEL RD MD 546,1,68,17,Station_Data_Extract_Pipe_Delimited_CleanData_2017.txt
24,0P0044,P0044,3,39.67763,-78.965161,1R,3,IS 68(EB) - .50 Mile East of MD 546(ATR#44 Include,1,68,18,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
24,0P0044,P0044,3,39.676944,-78.964678,1R,3,IS 68(EB) - .50 Mile East of MD 546(ATR#44 Include,1,68,19,Station_Data_Extract_Pipe_Delimited_CleanData_2019.txt
24,0P0044,P0044,7,39.676944,-78.964678,1R,2,at FINZEL RD MD 546,1,68,17,Station_Data_Extract_Pipe_Delimited_CleanData_2017.txt
24,0P0044,P0044,7,39.67763,-78.965161,1R,3,IS 68(EB) - .50 Mile East of MD 546(ATR#44 Include,1,68,18,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
24,0P0044,P0044,7,39.676944,-78.964678,1R,3,IS 68(EB) - .50 Mile East of MD 546(ATR#44 Include,1,68,19,Station_Data_Extract_Pipe_Delimited_CleanData_2019.txt
24,0P0045,P0045,1,39.688004,-78.119969,1R,2,.52 MI E OF RAMP 3 TO MD 615,1,70,17,Station_Data_Extract_Pipe_Delimited_CleanData_2017.txt
24,0P0045,P0045,1,39.688004,-78.119969,1R,2,.52 MI E OF RAMP 3 TO MD 615,1,70,18,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
24,0P0045,P0045,1,39.688004,-78.119969,1R,2,.52 MI E OF RAMP 3 TO MD 615,1,70,19,Station_Data_Extract_Pipe_Delimited_CleanData_2019.txt
24,0P0045,P0045,3,39.688004,-78.119969,1R,2,.52 MI E OF RAMP 3 TO MD 615,1,70,17,Station_Data_Extract_Pipe_Delimited_CleanData_2017.txt
24,0P0045,P0045,3,39.688004,-78.119969,1R,2,IS 70 - .52 Mile East of MD 615 Structure #21062 (,1,70,18,Station_Data_Extract_Pipe_Delimited_CleanData_2018.txt
