household_id,person_id,tripid,persno,tripno,area_type,food_delivered,hh_income_detailed,hhsize,home_bmc_taz,home_ownership,home_state_puma,home_tpb_taz,home_type,numbicycle,numvehicle,numworkers,package_delivered,service_delivered,tdate_string,wthhfin,home_state_county_fips,home_tract_fips,home_fips,age,disability,employment_status,gender,j1_benefits_bicycle_parking,j1_benefits_carpool,j1_benefits_ev_charging,j1_benefits_free_parking,j1_benefits_none,j1_benefits_parking,j1_benefits_transit,j1_benefits_walking_biking,j1_commute_mode,j1_telecommute,j1_telecommute_days,j1_workplace_loc,jobs_count,license,person_tripcount,race_ethnicity_hispanic,race_ethnicity,smartphone,student_status,td_shop_time,td_telecommute_time,volunteer_status,walk_bike_loop_trips,work_bmc_taz,work_state_county_fips,work_tract_fips,work_fips,work_tpb_taz,school_bmc_taz,school_state_county_fips,school_tract_fips,school_fips,school_mode,school_tpb_taz,school_type,travel_mode,travelers_hh,travelers_nonhh,vehicle_occupancy,subway_access_mode,subway_egress_mode,subway_pay,subway_station_board,subway_station_exit,subway_used,toll_road_used,transit_access_mode,transit_egress_mode,hov_used,park_loc,park_pay,reported_travel_time,departure_time_in_minutes_after_arrival,departure_time_hhmm,arrival_time_hhmm,fueltype,bodytype,year,make,model,tolltransponder,o_activity,d_activity,o_bmc_taz,d_bmc_taz,o_fips,d_fips,o_state_county_fips,o_tract_fips,d_state_county_fips,d_tract_fips,o_tpb_taz,d_tpb_taz
5486,14395,94593,1,5,13,0,5.802439,1.912173,519,1,24_00507,210,1,2.049914,2.965611,0.901512,0,0,2019-06-05,1,24013,507801,24013507801,75.855278,2,0,2,0,0,0,1,0,0,0,0,3,2,1.154887,1,1.013962,1,6.007381,2,1,1,0,0,0,2,0.888774,2746,24033,800412,24033800412,592,2785,24033,807405,24033807405,3,142,8,4,,,,,,,,,0,,,,,1,,,,,,1.0,2.0,2002.0,Honda,Odyssey,2.0,,,1097,,,,,,,,3256,3244
5486,14395,94594,1,6,13,0,5.802439,1.912173,519,1,24_00507,210,1,2.049914,2.965611,0.901512,0,0,2019-06-05,1,24013,507801,24013507801,75.855278,2,0,2,0,0,0,1,0,0,0,0,3,2,1.154887,1,1.013962,1,6.007381,2,1,1,0,0,0,2,0.888774,2746,24033,800412,24033800412,592,2785,24033,807405,24033807405,3,142,8,4,,,,,,,,,0,,,,,1,,,,,,1.0,2.0,2002.0,Honda,Odyssey,2.0,,,,,,,,,,,3244,3256
5486,14396,94595,2,1,13,0,5.802439,1.912173,519,1,24_00507,210,1,2.049914,2.965611,0.901512,0,0,2019-06-05,1,24013,507801,24013507801,74.366371,2,1,1,0,0,0,1,0,0,0,0,9,,1.120814,1,1.092551,1,2.971521,2,1,1,0,0,0.912247,1,0.042683,2316,51153,900300,51153900300,692,2586,24005,490605,24005490605,3,916,,5,1.969382,0.007108,1.488302,,,,,,0,,,,,2,,8.840786,241.017303,04:01,04:10,1.0,2.0,2002.0,Honda,Odyssey,2.0,1,6,774,43,24017850201,24031705000,24017,850201,24031,705000,3674,3665
5486,14396,94596,2,2,13,0,5.802439,1.912173,519,1,24_00507,210,1,2.049914,2.965611,0.901512,0,0,2019-06-05,1,24013,507801,24013507801,74.366371,2,1,1,0,0,0,1,0,0,0,0,9,,1.120814,1,1.092551,1,2.971521,2,1,1,0,0,0.912247,1,0.042683,2316,51153,900300,51153900300,692,2586,24005,490605,24005490605,3,916,,5,,,,,,,,,0,,,,,2,,,,,,1.0,2.0,2002.0,Honda,Odyssey,2.0,6,2,43,745,24031705000,24017850201,24031,705000,24017,850201,3665,3669
5486,14396,94597,2,3,13,0,5.802439,1.912173,519,1,24_00507,210,1,2.049914,2.965611,0.901512,0,0,2019-06-05,1,24013,507801,24013507801,74.366371,2,1,1,0,0,0,1,0,0,0,0,9,,1.120814,1,1.092551,1,2.971521,2,1,1,0,0,0.912247,1,0.042683,2316,51153,900300,51153900300,692,2586,24005,490605,24005490605,3,916,,5,,,,,,,,,0,,,,,1,,,,,,1.0,2.0,2002.0,Honda,Odyssey,2.0,2,11,745,773,24017850201,24017850711,24017,850201,24017,850711,3669,3665
5486,14396,94598,2,4,13,0,5.802439,1.912173,519,1,24_00507,210,1,2.049914,2.965611,0.901512,0,0,2019-06-05,1,24013,507801,24013507801,74.366371,2,1,1,0,0,0,1,0,0,0,0,9,,1.120814,1,1.092551,1,2.971521,2,1,1,0,0,0.912247,1,0.042683,2316,51153,900300,51153900300,692,2586,24005,490605,24005490605,3,916,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,16,773,774,24017850711,24017851500,24017,850711,24017,851500,3665,3665
5486,14396,94599,2,5,13,0,5.802439,1.912173,519,1,24_00507,210,1,2.049914,2.965611,0.901512,0,0,2019-06-05,1,24013,507801,24013507801,74.366371,2,1,1,0,0,0,1,0,0,0,0,9,,1.120814,1,1.092551,1,2.971521,2,1,1,0,0,0.912247,1,0.042683,2316,51153,900300,51153900300,692,2586,24005,490605,24005490605,3,916,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,1,774,,24017851500,24017850201,24017,851500,24017,850201,3665,3674
5486,14396,94600,2,6,13,0,5.802439,1.912173,519,1,24_00507,210,1,2.049914,2.965611,0.901512,0,0,2019-06-05,1,24013,507801,24013507801,74.366371,2,1,1,0,0,0,1,0,0,0,0,9,,1.120814,1,1.092551,1,2.971521,2,1,1,0,0,0.912247,1,0.042683,2316,51153,900300,51153900300,692,2586,24005,490605,24005490605,3,916,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,24017850201,,24017,850201,,,3674,
5486,14396,94601,2,7,13,0,5.802439,1.912173,519,1,24_00507,210,1,2.049914,2.965611,0.901512,0,0,2019-06-05,1,24013,507801,24013507801,74.366371,2,1,1,0,0,0,1,0,0,0,0,9,,1.120814,1,1.092551,1,2.971521,2,1,1,0,0,0.912247,1,0.042683,2316,51153,900300,51153900300,692,2586,24005,490605,24005490605,3,916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3675
5486,14396,94602,2,8,13,0,5.802439,1.912173,519,1,24_00507,210,1,2.049914,2.965611,0.901512,0,0,2019-06-05,1,24013,507801,24013507801,74.366371,2,1,1,0,0,0,1,0,0,0,0,9,,1.120814,1,1.092551,1,2.971521,2,1,1,0,0,0.912247,1,0.042683,2316,51153,900300,51153900300,692,2586,24005,490605,24005490605,3,916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3675,3675
5486,14396,94603,2,9,13,0,5.802439,1.912173,519,1,24_00507,210,1,2.049914,2.965611,0.901512,0,0,2019-06-05,1,24013,507801,24013507801,74.366371,2,1,1,0,0,0,1,0,0,0,0,9,,1.120814,1,1.092551,1,2.971521,2,1,1,0,0,0.912247,1,0.042683,2316,51153,900300,51153900300,692,2586,24005,490605,24005490605,3,916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3675,3674
5494,14409,94696,1,1,1,0,5.040271,1.994274,2252,2,11_00104,662,3,0.035694,1.109632,0.027985,0,0,2017-12-13,1,24005,408900,24005408900,86.032639,1,1,2,0,0,0,1,0,0,0,0,9,2,1.132922,,1.10595,1,3.744811,2,4,1,0,0,0,1,0,1686,11001,010100,11001010100,920,,,,,3,1601,8,11,1.978776,0.022492,1.319521,,,,,,,,,,,2,,24.166813,297.166779,04:57,05:21,1.0,1.0,2015.0,Volkswagen,Golf,1.0,1,13,2080,2062,24031704805,24031701007,24031,704805,24031,701007,662,722
5494,14409,94697,1,2,1,0,5.040271,1.994274,2252,2,11_00104,662,3,0.035694,1.109632,0.027985,0,0,2017-12-13,1,24005,408900,24005408900,86.032639,1,1,2,0,0,0,1,0,0,0,0,9,2,1.132922,,1.10595,1,3.744811,2,4,1,0,0,0,1,0,1686,11001,010100,11001010100,920,,,,,3,1601,8,1,,,,,,,,,,,,,,2,,,,,,1.0,1.0,2015.0,Volkswagen,Golf,1.0,13,5,2062,2063,24031701007,24031704805,24031,701007,24031,704805,722,662
5494,14409,94698,1,3,1,0,5.040271,1.994274,2252,2,11_00104,662,3,0.035694,1.109632,0.027985,0,0,2017-12-13,1,24005,408900,24005408900,86.032639,1,1,2,0,0,0,1,0,0,0,0,9,2,1.132922,,1.10595,1,3.744811,2,4,1,0,0,0,1,0,1686,11001,010100,11001010100,920,,,,,3,1601,8,11,,,,,,,,,,,,,,3,,,,,,1.0,1.0,2015.0,Volkswagen,Golf,1.0,5,7,2063,2062,24031704805,24031701216,24031,704805,24031,701216,662,686
5494,14409,94699,1,4,1,0,5.040271,1.994274,2252,2,11_00104,662,3,0.035694,1.109632,0.027985,0,0,2017-12-13,1,24005,408900,24005408900,86.032639,1,1,2,0,0,0,1,0,0,0,0,9,2,1.132922,,1.10595,1,3.744811,2,4,1,0,0,0,1,0,1686,11001,010100,11001010100,920,,,,,3,1601,8,11,,,,,,,,,,,,,,1,,,,,,1.0,1.0,2015.0,Volkswagen,Golf,1.0,7,1,2062,2080,24031701216,24031704805,24031,701216,24031,704805,686,662
5494,14410,94700,2,1,1,0,5.040271,1.994274,2252,2,11_00104,662,3,0.035694,1.109632,0.027985,0,0,2017-12-13,1,24005,408900,24005408900,83.414246,2,1,1,0,1,0,1,1,0,0,0,9,,1.099447,1,1.091232,1,4.017507,2,4,1,0,0,0.017791,1,0,,24045,010101,24045010101,,1388,,,,1,916,7,4,1.944733,0,1.929984,,,,,,,,,,,,,28.219376,276.160645,04:36,05:04,,,,,,,1,2,2667,2742,24031700500,24031700818,24031,700500,24031,700818,564,639
5494,14410,94701,2,2,1,0,5.040271,1.994274,2252,2,11_00104,662,3,0.035694,1.109632,0.027985,0,0,2017-12-13,1,24005,408900,24005408900,83.414246,2,1,1,0,1,0,1,1,0,0,0,9,,1.099447,1,1.091232,1,4.017507,2,4,1,0,0,0.017791,1,0,,24045,010101,24045010101,,1388,,,,1,916,7,4,,,,,,,,,,,,,,2,,,,,,,,,,,,2,6,2742,2667,24031700818,24031700309,24031,700818,24031,700309,639,564
5494,14410,94702,2,3,1,0,5.040271,1.994274,2252,2,11_00104,662,3,0.035694,1.109632,0.027985,0,0,2017-12-13,1,24005,408900,24005408900,83.414246,2,1,1,0,1,0,1,1,0,0,0,9,,1.099447,1,1.091232,1,4.017507,2,4,1,0,0,0.017791,1,0,,24045,010101,24045010101,,1388,,,,1,916,7,4,,,,,,,,,,,,,,2,,,,,,1.0,1.0,2011.0,Subaru,Legacy,1.0,6,2,2667,,24031700309,24031700500,24031,700309,24031,700500,564,191
5494,14410,94703,2,4,1,0,5.040271,1.994274,2252,2,11_00104,662,3,0.035694,1.109632,0.027985,0,0,2017-12-13,1,24005,408900,24005408900,83.414246,2,1,1,0,1,0,1,1,0,0,0,9,,1.099447,1,1.091232,1,4.017507,2,4,1,0,0,0.017791,1,0,,24045,010101,24045010101,,1388,,,,1,916,7,4,,,,,,,,,,,,,,2,,,,,,,,,,,,2,13,,,24031700500,24031700500,24031,700500,24031,700500,191,564
5494,14410,94704,2,5,1,0,5.040271,1.994274,2252,2,11_00104,662,3,0.035694,1.109632,0.027985,0,0,2017-12-13,1,24005,408900,24005408900,83.414246,2,1,1,0,1,0,1,1,0,0,0,9,,1.099447,1,1.091232,1,4.017507,2,4,1,0,0,0.017791,1,0,,24045,010101,24045010101,,1388,,,,1,916,7,,,,,,,,,,,,,,,2,,,,,,,,,,,,13,1,,,24031700500,,24031,700500,,,564,
5494,14410,94705,2,6,1,0,5.040271,1.994274,2252,2,11_00104,662,3,0.035694,1.109632,0.027985,0,0,2017-12-13,1,24005,408900,24005408900,83.414246,2,1,1,0,1,0,1,1,0,0,0,9,,1.099447,1,1.091232,1,4.017507,2,4,1,0,0,0.017791,1,0,,24045,010101,24045010101,,1388,,,,1,916,7,,,,,,,,,,,,,,,2,,,,,,,,,,,,1,,,,,,,,,,,
5494,14410,94706,2,7,1,0,5.040271,1.994274,2252,2,11_00104,662,3,0.035694,1.109632,0.027985,0,0,2017-12-13,1,24005,408900,24005408900,83.414246,2,1,1,0,1,0,1,1,0,0,0,9,,1.099447,1,1.091232,1,4.017507,2,4,1,0,0,0.017791,1,0,,24045,010101,24045010101,,1388,,,,1,916,7,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,
5494,14410,94707,2,8,1,0,5.040271,1.994274,2252,2,11_00104,662,3,0.035694,1.109632,0.027985,0,0,2017-12-13,1,24005,408900,24005408900,83.414246,2,1,1,0,1,0,1,1,0,0,0,9,,1.099447,1,1.091232,1,4.017507,2,4,1,0,0,0.017791,1,0,,24045,010101,24045010101,,1388,,,,1,916,7,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,
5494,14410,94708,2,9,1,0,5.040271,1.994274,2252,2,11_00104,662,3,0.035694,1.109632,0.027985,0,0,2017-12-13,1,24005,408900,24005408900,83.414246,2,1,1,0,1,0,1,1,0,0,0,9,,1.099447,1,1.091232,1,4.017507,2,4,1,0,0,0.017791,1,0,,24045,010101,24045010101,,1388,,,,1,916,7,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,
5494,14410,94709,2,10,1,0,5.040271,1.994274,2252,2,11_00104,662,3,0.035694,1.109632,0.027985,0,0,2017-12-13,1,24005,408900,24005408900,83.414246,2,1,1,0,1,0,1,1,0,0,0,9,,1.099447,1,1.091232,1,4.017507,2,4,1,0,0,0.017791,1,0,,24045,010101,24045010101,,1388,,,,1,916,7,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,
5494,14410,94710,2,11,1,0,5.040271,1.994274,2252,2,11_00104,662,3,0.035694,1.109632,0.027985,0,0,2017-12-13,1,24005,408900,24005408900,83.414246,2,1,1,0,1,0,1,1,0,0,0,9,,1.099447,1,1.091232,1,4.017507,2,4,1,0,0,0.017791,1,0,,24045,010101,24045010101,,1388,,,,1,916,7,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,
5494,14410,94711,2,12,1,0,5.040271,1.994274,2252,2,11_00104,662,3,0.035694,1.109632,0.027985,0,0,2017-12-13,1,24005,408900,24005408900,83.414246,2,1,1,0,1,0,1,1,0,0,0,9,,1.099447,1,1.091232,1,4.017507,2,4,1,0,0,0.017791,1,0,,24045,010101,24045010101,,1388,,,,1,916,7,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,
5720,15026,98741,1,1,0,0,1.186418,1.100002,,2,51_10703,2420,3,0.037514,1.038523,0,0,0,2018-05-08,1,24037,876001,24037876001,67.521065,2,1,1,,0,1,0,0,0,0,0,9,1,1.101024,1,1.116091,1,3.930112,2,4,1,0,0,0.00034,1,0,1428,24033,806712,24033806712,2576,839,11001,010800,11001010800,3,,9,4,1,0.027984,1.003132,,,,,,,,,,,2,,16.96632,203.725098,03:24,03:41,1.0,1.0,2006.0,Hyundai,Elantra,2.0,1,5,1979,2395,24037876001,24037876002,24037,876001,24037,876002,2929,2880
5720,15026,98742,1,2,0,0,1.186418,1.100002,,2,51_10703,2420,3,0.037514,1.038523,0,0,0,2018-05-08,1,24037,876001,24037876001,67.521065,2,1,1,,0,1,0,0,0,0,0,9,1,1.101024,1,1.116091,1,3.930112,2,4,1,0,0,0.00034,1,0,1428,24033,806712,24033806712,2576,839,11001,010800,11001010800,3,,9,4,,,,,,,,,,,,,,4,,,,,,1.0,1.0,2006.0,Hyundai,Elantra,2.0,5,5,2395,1979,24037876002,24037876002,24037,876002,24037,876002,2880,2920
5720,15026,98743,1,3,0,0,1.186418,1.100002,,2,51_10703,2420,3,0.037514,1.038523,0,0,0,2018-05-08,1,24037,876001,24037876001,67.521065,2,1,1,,0,1,0,0,0,0,0,9,1,1.101024,1,1.116091,1,3.930112,2,4,1,0,0,0.00034,1,0,1428,24033,806712,24033806712,2576,839,11001,010800,11001010800,3,,9,4,,,,,,,,,,,,,,1,,,,,,1.0,1.0,2006.0,Hyundai,Elantra,2.0,5,7,1979,1949,24037876002,24037875902,24037,876002,24037,875902,2920,2929
5720,15026,98744,1,4,0,0,1.186418,1.100002,,2,51_10703,2420,3,0.037514,1.038523,0,0,0,2018-05-08,1,24037,876001,24037876001,67.521065,2,1,1,,0,1,0,0,0,0,0,9,1,1.101024,1,1.116091,1,3.930112,2,4,1,0,0,0.00034,1,0,1428,24033,806712,24033806712,2576,839,11001,010800,11001010800,3,,9,4,,,,,,,,,,,,,,4,,,,,,1.0,1.0,2006.0,Hyundai,Elantra,2.0,7,1,1949,1979,24037875902,24037876001,24037,875902,24037,876001,2929,
5720,15026,98745,1,5,0,0,1.186418,1.100002,,2,51_10703,2420,3,0.037514,1.038523,0,0,0,2018-05-08,1,24037,876001,24037876001,67.521065,2,1,1,,0,1,0,0,0,0,0,9,1,1.101024,1,1.116091,1,3.930112,2,4,1,0,0,0.00034,1,0,1428,24033,806712,24033806712,2576,839,11001,010800,11001010800,3,,9,,,,,,,,,,,,,,,2,,,,,,,,,,,,1,,1979,,24037876001,,24037,876001,,,,
5720,15026,98746,1,6,0,0,1.186418,1.100002,,2,51_10703,2420,3,0.037514,1.038523,0,0,0,2018-05-08,1,24037,876001,24037876001,67.521065,2,1,1,,0,1,0,0,0,0,0,9,1,1.101024,1,1.116091,1,3.930112,2,4,1,0,0,0.00034,1,0,1428,24033,806712,24033806712,2576,839,11001,010800,11001010800,3,,9,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,
5720,15026,98747,1,7,0,0,1.186418,1.100002,,2,51_10703,2420,3,0.037514,1.038523,0,0,0,2018-05-08,1,24037,876001,24037876001,67.521065,2,1,1,,0,1,0,0,0,0,0,9,1,1.101024,1,1.116091,1,3.930112,2,4,1,0,0,0.00034,1,0,1428,24033,806712,24033806712,2576,839,11001,010800,11001010800,3,,9,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,
5720,15026,98748,1,8,0,0,1.186418,1.100002,,2,51_10703,2420,3,0.037514,1.038523,0,0,0,2018-05-08,1,24037,876001,24037876001,67.521065,2,1,1,,0,1,0,0,0,0,0,9,1,1.101024,1,1.116091,1,3.930112,2,4,1,0,0,0.00034,1,0,1428,24033,806712,24033806712,2576,839,11001,010800,11001010800,3,,9,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
5859,15369,101101,1,1,0,0,6.163054,3.044849,2371,1,24_01600,2772,1,2.979222,2.04231,0.938698,0,0,2019-06-05,1,11001,001902,11001001902,49.830433,2,0,2,1,0,0,1,0,0,0,0,3,2,1.087668,1,1.000259,1,2.845678,2,4,1,0,0,0,2,0.057466,1437,24510,271300,24510271300,1695,,24003,751200,24003751200,6,2841,8,4,1,0,1.028174,,,,,,,,,,,,,30.183571,329.025665,05:29,05:59,1.0,1.0,2013.0,Honda,Fit,1.0,1,9,648,666,11001001902,51059471402,11001,001902,51059,471402,153,82
5859,15369,101102,1,2,0,0,6.163054,3.044849,2371,1,24_01600,2772,1,2.979222,2.04231,0.938698,0,0,2019-06-05,1,11001,001902,11001001902,49.830433,2,0,2,1,0,0,1,0,0,0,0,3,2,1.087668,1,1.000259,1,2.845678,2,4,1,0,0,0,2,0.057466,1437,24510,271300,24510271300,1695,,24003,751200,24003751200,6,2841,8,4,,,,,,,,,,,,,,,,,,,,1.0,1.0,2013.0,Honda,Fit,1.0,9,5,666,640,51059471402,11001009204,51059,471402,11001,009204,82,657
5859,15369,101103,1,3,0,0,6.163054,3.044849,2371,1,24_01600,2772,1,2.979222,2.04231,0.938698,0,0,2019-06-05,1,11001,001902,11001001902,49.830433,2,0,2,1,0,0,1,0,0,0,0,3,2,1.087668,1,1.000259,1,2.845678,2,4,1,0,0,0,2,0.057466,1437,24510,271300,24510271300,1695,,24003,751200,24003751200,6,2841,8,4,,,,,,,,,,,,,,2,,,,,,1.0,1.0,2013.0,Honda,Fit,1.0,5,12,640,640,11001009204,11001001902,11001,009204,11001,001902,657,153
5859,15369,101104,1,4,0,0,6.163054,3.044849,2371,1,24_01600,2772,1,2.979222,2.04231,0.938698,0,0,2019-06-05,1,11001,001902,11001001902,49.830433,2,0,2,1,0,0,1,0,0,0,0,3,2,1.087668,1,1.000259,1,2.845678,2,4,1,0,0,0,2,0.057466,1437,24510,271300,24510271300,1695,,24003,751200,24003751200,6,2841,8,,,,,,,,,,,,,,,1,,,,,,,,,,,,12,1,640,648,11001001902,,11001,001902,,,153,154
5859,15369,101105,1,5,0,0,6.163054,3.044849,2371,1,24_01600,2772,1,2.979222,2.04231,0.938698,0,0,2019-06-05,1,11001,001902,11001001902,49.830433,2,0,2,1,0,0,1,0,0,0,0,3,2,1.087668,1,1.000259,1,2.845678,2,4,1,0,0,0,2,0.057466,1437,24510,271300,24510271300,1695,,24003,751200,24003751200,6,2841,8,,,,,,,,,,,,,,,2,,,,,,,,,,,,1,,648,23,,,,,,,154,153
5859,15369,101106,1,6,0,0,6.163054,3.044849,2371,1,24_01600,2772,1,2.979222,2.04231,0.938698,0,0,2019-06-05,1,11001,001902,11001001902,49.830433,2,0,2,1,0,0,1,0,0,0,0,3,2,1.087668,1,1.000259,1,2.845678,2,4,1,0,0,0,2,0.057466,1437,24510,271300,24510271300,1695,,24003,751200,24003751200,6,2841,8,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,23,648,,,,,,,153,
5859,15369,101107,1,7,0,0,6.163054,3.044849,2371,1,24_01600,2772,1,2.979222,2.04231,0.938698,0,0,2019-06-05,1,11001,001902,11001001902,49.830433,2,0,2,1,0,0,1,0,0,0,0,3,2,1.087668,1,1.000259,1,2.845678,2,4,1,0,0,0,2,0.057466,1437,24510,271300,24510271300,1695,,24003,751200,24003751200,6,2841,8,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,648,,,,,,,,,
5859,15369,101108,1,8,0,0,6.163054,3.044849,2371,1,24_01600,2772,1,2.979222,2.04231,0.938698,0,0,2019-06-05,1,11001,001902,11001001902,49.830433,2,0,2,1,0,0,1,0,0,0,0,3,2,1.087668,1,1.000259,1,2.845678,2,4,1,0,0,0,2,0.057466,1437,24510,271300,24510271300,1695,,24003,751200,24003751200,6,2841,8,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
5859,15369,101109,1,9,0,0,6.163054,3.044849,2371,1,24_01600,2772,1,2.979222,2.04231,0.938698,0,0,2019-06-05,1,11001,001902,11001001902,49.830433,2,0,2,1,0,0,1,0,0,0,0,3,2,1.087668,1,1.000259,1,2.845678,2,4,1,0,0,0,2,0.057466,1437,24510,271300,24510271300,1695,,24003,751200,24003751200,6,2841,8,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,
5859,15369,101110,1,10,0,0,6.163054,3.044849,2371,1,24_01600,2772,1,2.979222,2.04231,0.938698,0,0,2019-06-05,1,11001,001902,11001001902,49.830433,2,0,2,1,0,0,1,0,0,0,0,3,2,1.087668,1,1.000259,1,2.845678,2,4,1,0,0,0,2,0.057466,1437,24510,271300,24510271300,1695,,24003,751200,24003751200,6,2841,8,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
5859,15369,101111,1,11,0,0,6.163054,3.044849,2371,1,24_01600,2772,1,2.979222,2.04231,0.938698,0,0,2019-06-05,1,11001,001902,11001001902,49.830433,2,0,2,1,0,0,1,0,0,0,0,3,2,1.087668,1,1.000259,1,2.845678,2,4,1,0,0,0,2,0.057466,1437,24510,271300,24510271300,1695,,24003,751200,24003751200,6,2841,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5859,15369,101112,1,12,0,0,6.163054,3.044849,2371,1,24_01600,2772,1,2.979222,2.04231,0.938698,0,0,2019-06-05,1,11001,001902,11001001902,49.830433,2,0,2,1,0,0,1,0,0,0,0,3,2,1.087668,1,1.000259,1,2.845678,2,4,1,0,0,0,2,0.057466,1437,24510,271300,24510271300,1695,,24003,751200,24003751200,6,2841,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5859,15370,101113,2,1,0,0,6.163054,3.044849,2371,1,24_01600,2772,1,2.979222,2.04231,0.938698,0,0,2019-06-05,1,11001,001902,11001001902,48.983414,2,2,1,1,0,0,1,,0,0,0,9,1,1.127336,1,1.082934,1,3.841143,2,4,1,0,0,0.035799,2,0.004039,,24013,507500,24013507500,,2316,,,,1,,3,4,1.512028,0.028258,1.463759,,,,,,,,,,,2,,22.049637,223.165833,03:43,04:05,6.0,3.0,2018.0,Ford,Escape,1.0,1,7,,1433,24003706500,24003706500,24003,706500,24003,706500,2366,2270
5859,15370,101114,2,2,0,0,6.163054,3.044849,2371,1,24_01600,2772,1,2.979222,2.04231,0.938698,0,0,2019-06-05,1,11001,001902,11001001902,48.983414,2,2,1,1,0,0,1,,0,0,0,9,1,1.127336,1,1.082934,1,3.841143,2,4,1,0,0,0.035799,2,0.004039,,24013,507500,24013507500,,2316,,,,1,,3,4,,,,,,,,,,,,,,,,,,,,6.0,3.0,2018.0,Ford,Escape,1.0,7,2,1433,,24003706500,24003706500,24003,706500,24003,706500,2270,2271
5859,15370,101115,2,3,0,0,6.163054,3.044849,2371,1,24_01600,2772,1,2.979222,2.04231,0.938698,0,0,2019-06-05,1,11001,001902,11001001902,48.983414,2,2,1,1,0,0,1,,0,0,0,9,1,1.127336,1,1.082934,1,3.841143,2,4,1,0,0,0.035799,2,0.004039,,24013,507500,24013507500,,2316,,,,1,,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,,,24003706500,,24003,706500,,,2271,2270
5859,15370,101116,2,4,0,0,6.163054,3.044849,2371,1,24_01600,2772,1,2.979222,2.04231,0.938698,0,0,2019-06-05,1,11001,001902,11001001902,48.983414,2,2,1,1,0,0,1,,0,0,0,9,1,1.127336,1,1.082934,1,3.841143,2,4,1,0,0,0.035799,2,0.004039,,24013,507500,24013507500,,2316,,,,1,,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,,,,,,,,,2270,2366
5859,15371,101117,3,1,0,0,6.163054,3.044849,2371,1,24_01600,2772,1,2.979222,2.04231,0.938698,0,0,2019-06-05,1,11001,001902,11001001902,11.819757,2,6,2,0,0,0,1,0,,0,0,9,2,1.402565,1,1.113525,2,2.068492,2,4,,1,0,0,,0.480678,,24031,701421,24031701421,,533,24037,875400,24037875400,4,246,2,5,2.021729,0,1.814034,,,,,,,,,,,4,,23.824467,457.751129,07:38,08:02,1.0,4.0,2003.0,Toyota,Tacoma,2.0,1,4,251,360,24510272006,24005404202,24510,272006,24005,404202,277,35
5859,15371,101118,3,2,0,0,6.163054,3.044849,2371,1,24_01600,2772,1,2.979222,2.04231,0.938698,0,0,2019-06-05,1,11001,001902,11001001902,11.819757,2,6,2,0,0,0,1,0,,0,0,9,2,1.402565,1,1.113525,2,2.068492,2,4,,1,0,0,,0.480678,,24031,701421,24031701421,,533,24037,875400,24037875400,4,246,2,5,,,,,,,,,,,,,,4,,,,,,1.0,4.0,2003.0,Toyota,Tacoma,2.0,4,1,360,251,24005404202,24510272006,24005,404202,24510,272006,35,58
5859,15371,101119,3,3,0,0,6.163054,3.044849,2371,1,24_01600,2772,1,2.979222,2.04231,0.938698,0,0,2019-06-05,1,11001,001902,11001001902,11.819757,2,6,2,0,0,0,1,0,,0,0,9,2,1.402565,1,1.113525,2,2.068492,2,4,,1,0,0,,0.480678,,24031,701421,24031701421,,533,24037,875400,24037875400,4,246,2,,,,,,,,,,,,,,,3,,,,,,1.0,4.0,2003.0,Toyota,Tacoma,2.0,1,,251,114,24510272006,,24510,272006,,,58,35
