household_id,person_id,tripid,persno,tripno,area_type,food_delivered,hh_income_detailed,hhsize,home_bmc_taz,home_ownership,home_state_puma,home_tpb_taz,home_type,numbicycle,numvehicle,numworkers,package_delivered,service_delivered,tdate_string,wthhfin,home_state_county_fips,home_tract_fips,home_fips,age,disability,employment_status,gender,j1_benefits_bicycle_parking,j1_benefits_carpool,j1_benefits_ev_charging,j1_benefits_free_parking,j1_benefits_none,j1_benefits_parking,j1_benefits_transit,j1_benefits_walking_biking,j1_commute_mode,j1_telecommute,j1_telecommute_days,j1_workplace_loc,jobs_count,license,person_tripcount,race_ethnicity_hispanic,race_ethnicity,smartphone,student_status,td_shop_time,td_telecommute_time,volunteer_status,walk_bike_loop_trips,work_bmc_taz,work_state_county_fips,work_tract_fips,work_fips,work_tpb_taz,school_bmc_taz,school_state_county_fips,school_tract_fips,school_fips,school_mode,school_tpb_taz,school_type,travel_mode,travelers_hh,travelers_nonhh,vehicle_occupancy,subway_access_mode,subway_egress_mode,subway_pay,subway_station_board,subway_station_exit,subway_used,toll_road_used,transit_access_mode,transit_egress_mode,hov_used,park_loc,park_pay,reported_travel_time,departure_time_in_minutes_after_arrival,departure_time_hhmm,arrival_time_hhmm,fueltype,bodytype,year,make,model,tolltransponder,o_activity,d_activity,o_bmc_taz,d_bmc_taz,o_fips,d_fips,o_state_county_fips,o_tract_fips,d_state_county_fips,d_tract_fips,o_tpb_taz,d_tpb_taz
1766,3328,13153,1,3,10,0,4,2,,1,24_00200,,1,0,4,0,0,0,2018-12-11,1,24043,010802,24043010802,73,2,1,1,,,,,,,,,,,,,,1,4,2,1,1,0,0,,1,,,,,,,,,,,,,,4,1,0,1,,,,,,0,,,,,2,,15,60,12:15,12:30,1.0,1.0,2015.0,Ford,Mustang,2.0,8,2,,,24043000900,24043010801,24043,000900,24043,010801,,
1766,3328,13154,1,4,10,0,4,2,,1,24_00200,,1,0,4,0,0,0,2018-12-11,1,24043,010802,24043010802,73,2,1,1,,,,,,,,,,,,,,1,4,2,1,1,0,0,,1,,,,,,,,,,,,,,4,1,0,1,,,,,,0,,,,,2,,15,370,18:40,18:55,1.0,1.0,2015.0,Ford,Mustang,2.0,2,1,,,24043010801,24043010802,24043,010801,24043,010802,,
1767,3329,13155,1,1,0,0,1,2,1911,2,24_01002,511,3,0,1,1,0,0,2018-07-17,1,24031,700716,24031700716,43,2,0,1,0,0,0,0,1,0,0,0,3,2,,2,1,1,3,2,3,1,0,0,0,2,0,2098,24031,701001,24031701001,698,,,,,,,,4,1,0,1,,,,,,,,,,,2,,30,425,07:05,07:35,1.0,3.0,2014.0,Kia,Sorento,2.0,1,2,1911,2117,24031700716,24031700901,24031,700716,24031,700901,511,717
1767,3329,13156,1,2,0,0,1,2,1911,2,24_01002,511,3,0,1,1,0,0,2018-07-17,1,24031,700716,24031700716,43,2,0,1,0,0,0,0,1,0,0,0,3,2,,2,1,1,3,2,3,1,0,0,0,2,0,2098,24031,701001,24031701001,698,,,,,,,,4,1,0,1,,,,,,,,,,,3,,35,540,16:35,17:10,1.0,3.0,2014.0,Kia,Sorento,2.0,2,1,2117,1911,24031700901,24031700716,24031,700901,24031,700716,717,511
1767,3329,13157,1,3,0,0,1,2,1911,2,24_01002,511,3,0,1,1,0,0,2018-07-17,1,24031,700716,24031700716,43,2,0,1,0,0,0,0,1,0,0,0,3,2,,2,1,1,3,2,3,1,0,0,0,2,0,2098,24031,701001,24031701001,698,,,,,,,,4,1,0,1,,,,,,,,,,,2,,40,20,17:30,18:10,1.0,3.0,2014.0,Kia,Sorento,2.0,1,11,1911,1867,24031700716,24031700304,24031,700716,24031,700304,511,467
1768,3330,13158,1,1,11,0,7,3,1387,1,24_00902,3009,1,0,4,1,0,0,2019-03-18,1,24027,606905,24027606905,57,2,0,1,0,0,0,1,0,0,0,0,3,2,,1,1,1,4,2,1,1,0,0,0,,,1318,24027,606606,24027606606,2995,,,,,,,,4,1,0,1,,,,,,0,,,,,2,,15,402,06:42,06:57,1.0,3.0,2014.0,Kia,Sorento,1.0,1,2,1387,1318,24027606905,24027606606,24027,606905,24027,606606,3009,2995
1768,3330,13159,1,2,11,0,7,3,1387,1,24_00902,3009,1,0,4,1,0,0,2019-03-18,1,24027,606905,24027606905,57,2,0,1,0,0,0,1,0,0,0,0,3,2,,1,1,1,4,2,1,1,0,0,0,,,1318,24027,606606,24027606606,2995,,,,,,,,4,1,0,1,,,,,,0,,,,,2,,12,558,16:15,16:27,1.0,3.0,2014.0,Kia,Sorento,1.0,2,13,1318,1321,24027606606,24027606707,24027,606606,24027,606707,2995,2989
1768,3330,13160,1,3,11,0,7,3,1387,1,24_00902,3009,1,0,4,1,0,0,2019-03-18,1,24027,606905,24027606905,57,2,0,1,0,0,0,1,0,0,0,0,3,2,,1,1,1,4,2,1,1,0,0,0,,,1318,24027,606606,24027606606,2995,,,,,,,,4,1,0,1,,,,,,0,,,,,2,,13,70,17:37,17:50,1.0,3.0,2014.0,Kia,Sorento,1.0,13,1,1321,1284,24027606707,24027605402,24027,606707,24027,605402,2989,2984
1768,3330,13161,1,4,11,0,7,3,1387,1,24_00902,3009,1,0,4,1,0,0,2019-03-18,1,24027,606905,24027606905,57,2,0,1,0,0,0,1,0,0,0,0,3,2,,1,1,1,4,2,1,1,0,0,0,,,1318,24027,606606,24027606606,2995,,,,,,,,4,1,0,1,,,,,,0,,,,,1,,16,76,19:06,19:22,1.0,3.0,2014.0,Kia,Sorento,1.0,1,7,1284,1387,24027605402,24027606905,24027,605402,24027,606905,2984,3009
1769,3331,13162,1,1,0,0,5,1,,1,51_10701,2374,1,0,1,1,0,1,2017-12-12,1,51107,611400,51107611400,52,2,0,2,0,0,0,1,0,0,0,0,3,2,,1,2,1,4,2,4,1,0,0,0,1,1,,51059,482301,51059482301,1727,,,,,,,,4,1,0,1,,,,,,,,,,,2,,25,545,09:05,09:30,1.0,3.0,2016.0,Toyota,4Runner,1.0,1,2,,,51107611400,51059482301,51107,611400,51059,482301,2374,1727
1769,3331,13163,1,2,0,0,5,1,,1,51_10701,2374,1,0,1,1,0,1,2017-12-12,1,51107,611400,51107611400,52,2,0,2,0,0,0,1,0,0,0,0,3,2,,1,2,1,4,2,4,1,0,0,0,1,1,,51059,482301,51059482301,1727,,,,,,,,4,1,0,1,,,,,,,,,,,1,,30,480,17:30,18:00,1.0,3.0,2016.0,Toyota,4Runner,1.0,2,1,,,51059482301,51107611400,51059,482301,51107,611400,1727,2374
1769,3331,13164,1,3,0,0,5,1,,1,51_10701,2374,1,0,1,1,0,1,2017-12-12,1,51107,611400,51107611400,52,2,0,2,0,0,0,1,0,0,0,0,3,2,,1,2,1,4,2,4,1,0,0,0,1,1,,51059,482301,51059482301,1727,,,,,,,,4,1,0,1,,,,,,,,,,,2,,5,30,18:30,18:35,1.0,3.0,2016.0,Toyota,4Runner,1.0,1,2,,,51107611400,51107611300,51107,611400,51107,611300,2374,2372
1769,3331,13165,1,4,0,0,5,1,,1,51_10701,2374,1,0,1,1,0,1,2017-12-12,1,51107,611400,51107611400,52,2,0,2,0,0,0,1,0,0,0,0,3,2,,1,2,1,4,2,4,1,0,0,0,1,1,,51059,482301,51059482301,1727,,,,,,,,4,1,0,1,,,,,,,,,,,1,,5,155,21:10,21:15,1.0,3.0,2016.0,Toyota,4Runner,1.0,2,1,,,51107611300,51107611400,51107,611300,51107,611400,2372,2374
1770,3332,13166,1,1,11,0,4,1,364,2,24_01202,3034,3,0,1,1,0,0,2018-10-18,1,24003,750804,24003750804,33,2,0,1,0,0,0,1,0,0,0,0,3,2,,1,2,1,2,2,1,1,0,1,2,2,1,377,24003,751102,24003751102,3077,,,,,,,,4,1,0,1,,,,,,0,,,,,2,,10,345,05:45,05:55,1.0,1.0,2011.0,Honda,"Civic/CRX, del Sol",2.0,1,2,364,377,24003750804,24003751102,24003,750804,24003,751102,3034,3077
1770,3332,13167,1,2,11,0,4,1,364,2,24_01202,3034,3,0,1,1,0,0,2018-10-18,1,24003,750804,24003750804,33,2,0,1,0,0,0,1,0,0,0,0,3,2,,1,2,1,2,2,1,1,0,1,2,2,1,377,24003,751102,24003751102,3077,,,,,,,,4,1,0,1,,,,,,0,,,,,2,,10,515,14:30,14:40,1.0,1.0,2011.0,Honda,"Civic/CRX, del Sol",2.0,2,2,377,364,24003751102,24003750804,24003,751102,24003,750804,3077,3034
1771,3333,13168,1,1,0,0,4,1,2499,1,24_01105,1099,3,1,1,0,1,0,2018-03-09,1,24033,803513,24033803513,79,2,1,1,,,,,,,,,9,,,,,1,4,2,2,1,0,1,0,1,0,,,,,,,,,,,,,4,1,0,1,,,,,,,,,,,2,,10,465,07:45,07:55,1.0,1.0,2003.0,Mazda,Mazda6,2.0,1,13,2499,2499,24033803513,24033803513,24033,803513,24033,803513,1099,1099
1771,3333,13169,1,2,0,0,4,1,2499,1,24_01105,1099,3,1,1,0,1,0,2018-03-09,1,24033,803513,24033803513,79,2,1,1,,,,,,,,,9,,,,,1,4,2,2,1,0,1,0,1,0,,,,,,,,,,,,,4,1,0,1,,,,,,,,,,,2,,90,65,09:00,10:30,1.0,1.0,2003.0,Mazda,Mazda6,2.0,13,5,2499,2506,24033803513,24033803522,24033,803513,24033,803522,1099,1106
1771,3333,13170,1,3,0,0,4,1,2499,1,24_01105,1099,3,1,1,0,1,0,2018-03-09,1,24033,803513,24033803513,79,2,1,1,,,,,,,,,9,,,,,1,4,2,2,1,0,1,0,1,0,,,,,,,,,,,,,4,1,0,1,,,,,,,,,,,2,,10,30,11:00,11:10,1.0,1.0,2003.0,Mazda,Mazda6,2.0,5,5,2506,2496,24033803522,24033803514,24033,803522,24033,803514,1106,1096
1771,3333,13171,1,4,0,0,4,1,2499,1,24_01105,1099,3,1,1,0,1,0,2018-03-09,1,24033,803513,24033803513,79,2,1,1,,,,,,,,,9,,,,,1,4,2,2,1,0,1,0,1,0,,,,,,,,,,,,,4,1,0,1,,,,,,,,,,,2,,10,30,11:40,11:50,1.0,1.0,2003.0,Mazda,Mazda6,2.0,5,1,2496,2499,24033803514,24033803513,24033,803514,24033,803513,1096,1099
1772,3334,13172,1,1,4,0,6,1,,2,51_01302,1501,3,0,1,1,0,0,2018-11-30,1,51013,103402,51013103402,40,2,0,1,0,0,0,1,0,0,0,0,3,2,,1,1,1,2,2,4,1,1,1,0,1,0,1478,11001,000400,11001000400,79,,,,,,,8,4,1,0,1,,,,,,,,,,,2,,35,420,07:00,07:35,1.0,1.0,2004.0,Volkswagen,Jetta,2.0,1,2,,1478,51013103402,11001000400,51013,103402,11001,000400,1501,79
1772,3334,13173,1,2,4,0,6,1,,2,51_01302,1501,3,0,1,1,0,0,2018-11-30,1,51013,103402,51013103402,40,2,0,1,0,0,0,1,0,0,0,0,3,2,,1,1,1,2,2,4,1,1,1,0,1,0,1478,11001,000400,11001000400,79,,,,,,,8,4,1,0,1,,,,,,,,,,,2,,35,515,16:10,16:45,1.0,1.0,2004.0,Volkswagen,Jetta,2.0,2,1,1478,,11001000400,51013103402,11001,000400,51013,103402,79,1501
1773,3335,13174,1,1,12,0,6,2,1378,1,24_00902,3006,1,0,2,2,0,0,2018-11-16,1,24027,606906,24027606906,44,2,0,1,0,0,0,1,0,0,1,0,3,2,,1,1,1,8,1,1,1,0,2,4,,,1981,24031,701409,24031701409,581,,,,,,,,4,1,0,1,,,,,,0,,,,,2,,5,545,09:05,09:10,1.0,3.0,2010.0,Nissan,Pathfinder,1.0,1,12,1378,2260,24027606906,24033800203,24027,606906,24033,800203,3006,860
1773,3335,13175,1,2,12,0,6,2,1378,1,24_00902,3006,1,0,2,2,0,0,2018-11-16,1,24027,606906,24027606906,44,2,0,1,0,0,0,1,0,0,1,0,3,2,,1,1,1,8,1,1,1,0,2,4,,,1981,24031,701409,24031701409,581,,,,,,,,4,1,0,1,,,,,,0,,,,,1,,10,165,11:55,12:05,1.0,3.0,2010.0,Nissan,Pathfinder,1.0,12,7,2260,1378,24033800203,24027606906,24033,800203,24027,606906,860,3006
1773,3335,13176,1,3,12,0,6,2,1378,1,24_00902,3006,1,0,2,2,0,0,2018-11-16,1,24027,606906,24027606906,44,2,0,1,0,0,0,1,0,0,1,0,3,2,,1,1,1,8,1,1,1,0,2,4,,,1981,24031,701409,24031701409,581,,,,,,,,4,1,0,1,,,,,,0,,,,,1,,20,55,13:00,13:20,1.0,3.0,2010.0,Nissan,Pathfinder,1.0,7,2,1378,1981,24027606906,24031701409,24027,606906,24031,701409,3006,581
1773,3335,13177,1,4,12,0,6,2,1378,1,24_00902,3006,1,0,2,2,0,0,2018-11-16,1,24027,606906,24027606906,44,2,0,1,0,0,0,1,0,0,1,0,3,2,,1,1,1,8,1,1,1,0,2,4,,,1981,24031,701409,24031701409,581,,,,,,,,4,1,0,1,,,,,,0,,,,,1,,20,240,17:20,17:40,1.0,3.0,2010.0,Nissan,Pathfinder,1.0,2,5,1981,1378,24031701409,24027606906,24031,701409,24027,606906,581,3006
1773,3335,13178,1,5,12,0,6,2,1378,1,24_00902,3006,1,0,2,2,0,0,2018-11-16,1,24027,606906,24027606906,44,2,0,1,0,0,0,1,0,0,1,0,3,2,,1,1,1,8,1,1,1,0,2,4,,,1981,24031,701409,24031701409,581,,,,,,,,5,2,0,2,,,,,,0,,,,,,,25,95,19:15,19:40,,,,,,,5,7,1378,1322,24027606906,24027606707,24027,606906,24027,606707,3006,2986
1773,3335,13179,1,6,12,0,6,2,1378,1,24_00902,3006,1,0,2,2,0,0,2018-11-16,1,24027,606906,24027606906,44,2,0,1,0,0,0,1,0,0,1,0,3,2,,1,1,1,8,1,1,1,0,2,4,,,1981,24031,701409,24031701409,581,,,,,,,,5,2,0,2,,,,,,0,,,,,,,10,40,20:20,20:30,,,,,,,7,14,1322,1320,24027606707,24027606707,24027,606707,24027,606707,2986,2991
1773,3335,13180,1,7,12,0,6,2,1378,1,24_00902,3006,1,0,2,2,0,0,2018-11-16,1,24027,606906,24027606906,44,2,0,1,0,0,0,1,0,0,1,0,3,2,,1,1,1,8,1,1,1,0,2,4,,,1981,24031,701409,24031701409,581,,,,,,,,5,2,0,2,,,,,,0,,,,,,,25,90,22:00,22:25,,,,,,,14,7,1320,2609,24027606707,24033800103,24027,606707,24033,800103,2991,1209
1773,3335,13181,1,8,12,0,6,2,1378,1,24_00902,3006,1,0,2,2,0,0,2018-11-16,1,24027,606906,24027606906,44,2,0,1,0,0,0,1,0,0,1,0,3,2,,1,1,1,8,1,1,1,0,2,4,,,1981,24031,701409,24031701409,581,,,,,,,,5,2,0,2,,,,,,0,,,,,,,10,65,23:30,23:40,,,,,,,7,1,2609,1378,24033800103,24027606906,24033,800103,24027,606906,1209,3006
1773,3336,13182,2,1,12,0,6,2,1378,1,24_00902,3006,1,0,2,2,0,0,2018-11-16,1,24027,606906,24027606906,39,2,0,2,0,0,0,1,0,0,1,0,,1,5+,3,1,1,6,1,,1,0,2,8+,,,,,,,,,,,,,,,4,1,0,1,,,,,,0,,,,,2,0,30,900,15:00,15:30,,,,,,,2,16,1378,2380,24027606906,24033807200,24027,606906,24033,807200,3006,980
1773,3336,13183,2,2,12,0,6,2,1378,1,24_00902,3006,1,0,2,2,0,0,2018-11-16,1,24027,606906,24027606906,39,2,0,2,0,0,0,1,0,0,1,0,,1,5+,3,1,1,6,1,,1,0,2,8+,,,,,,,,,,,,,,,4,1,0,1,,,,,,0,,,,,3,0,30,5,15:35,16:05,,,,,,,16,2,2380,1378,24033807200,24027606906,24033,807200,24027,606906,980,3006
1773,3336,13184,2,3,12,0,6,2,1378,1,24_00902,3006,1,0,2,2,0,0,2018-11-16,1,24027,606906,24027606906,39,2,0,2,0,0,0,1,0,0,1,0,,1,5+,3,1,1,6,1,,1,0,2,8+,,,,,,,,,,,,,,,4,2,0,2,,,,,,0,,,,,3,0,25,190,19:15,19:40,,,,,,,2,7,1378,1322,24027606906,24027606707,24027,606906,24027,606707,3006,2986
1773,3336,13185,2,4,12,0,6,2,1378,1,24_00902,3006,1,0,2,2,0,0,2018-11-16,1,24027,606906,24027606906,39,2,0,2,0,0,0,1,0,0,1,0,,1,5+,3,1,1,6,1,,1,0,2,8+,,,,,,,,,,,,,,,4,2,0,2,,,,,,0,,,,,2,0,10,40,20:20,20:30,,,,,,,7,14,1322,1320,24027606707,24027606707,24027,606707,24027,606707,2986,2991
1773,3336,13186,2,5,12,0,6,2,1378,1,24_00902,3006,1,0,2,2,0,0,2018-11-16,1,24027,606906,24027606906,39,2,0,2,0,0,0,1,0,0,1,0,,1,5+,3,1,1,6,1,,1,0,2,8+,,,,,,,,,,,,,,,4,2,0,2,,,,,,0,,,,,2,0,25,90,22:00,22:25,,,,,,,14,7,1320,2609,24027606707,24033800103,24027,606707,24033,800103,2991,1209
1773,3336,13187,2,6,12,0,6,2,1378,1,24_00902,3006,1,0,2,2,0,0,2018-11-16,1,24027,606906,24027606906,39,2,0,2,0,0,0,1,0,0,1,0,,1,5+,3,1,1,6,1,,1,0,2,8+,,,,,,,,,,,,,,,4,2,0,2,,,,,,0,,,,,3,0,10,65,23:30,23:40,,,,,,,7,1,2609,1378,24033800103,24027606906,24033,800103,24027,606906,1209,3006
1774,3337,13188,1,1,1,0,4,2,,1,51_51245,2638,1,0,2,0,0,0,2018-10-15,1,51153,901231,51153901231,74,2,1,2,,,,,,,,,9,,,,,1,4,2,4,1,0,1,0,1,0,,,,,,,,,,,,,5,2,0,,,,,,,,,,,,2,,25,585,09:45,10:10,1.0,4.0,2006.0,Toyota,Tacoma,2.0,1,13,,,51153901231,51685920100,51153,901231,51685,920100,2638,2646
1774,3337,13189,1,2,1,0,4,2,,1,51_51245,2638,1,0,2,0,0,0,2018-10-15,1,51153,901231,51153901231,74,2,1,2,,,,,,,,,9,,,,,1,4,2,4,1,0,1,0,1,0,,,,,,,,,,,,,5,2,0,,,,,,,,,,,,1,,25,55,11:05,11:30,1.0,4.0,2006.0,Toyota,Tacoma,2.0,13,1,,,51685920100,51153901231,51685,920100,51153,901231,2646,2638
1774,3337,13190,1,3,1,0,4,2,,1,51_51245,2638,1,0,2,0,0,0,2018-10-15,1,51153,901231,51153901231,74,2,1,2,,,,,,,,,9,,,,,1,4,2,4,1,0,1,0,1,0,,,,,,,,,,,,,5,2,0,,,,,,,,,,,,2,,30,90,13:00,13:30,1.0,4.0,2006.0,Toyota,Tacoma,2.0,1,5,,,51153901231,51059491202,51153,901231,51059,491202,2638,1696
1774,3337,13191,1,4,1,0,4,2,,1,51_51245,2638,1,0,2,0,0,0,2018-10-15,1,51153,901231,51153901231,74,2,1,2,,,,,,,,,9,,,,,1,4,2,4,1,0,1,0,1,0,,,,,,,,,,,,,5,2,0,,,,,,,,,,,,1,,30,30,14:00,14:30,1.0,4.0,2006.0,Toyota,Tacoma,2.0,5,1,,,51059491202,51153901231,51059,491202,51153,901231,1696,2638
1774,3338,13192,2,1,1,0,4,2,,1,51_51245,2638,1,0,2,0,0,0,2018-10-15,1,51153,901231,51153901231,64,2,1,1,,,,,,,,,9,,,,,1,4,2,4,1,0,1,0,1,2,,,,,,,,,,,,,4,2,0,2,,,,,,,,,,,2,,25,585,09:45,10:10,1.0,4.0,2006.0,Toyota,Tacoma,2.0,1,13,,,51153901231,51685920100,51153,901231,51685,920100,2638,2646
1774,3338,13193,2,2,1,0,4,2,,1,51_51245,2638,1,0,2,0,0,0,2018-10-15,1,51153,901231,51153901231,64,2,1,1,,,,,,,,,9,,,,,1,4,2,4,1,0,1,0,1,2,,,,,,,,,,,,,4,2,0,2,,,,,,,,,,,1,,25,55,11:05,11:30,1.0,4.0,2006.0,Toyota,Tacoma,2.0,13,1,,,51685920100,51153901231,51685,920100,51153,901231,2646,2638
1774,3338,13194,2,3,1,0,4,2,,1,51_51245,2638,1,0,2,0,0,0,2018-10-15,1,51153,901231,51153901231,64,2,1,1,,,,,,,,,9,,,,,1,4,2,4,1,0,1,0,1,2,,,,,,,,,,,,,4,2,0,2,,,,,,,,,,,2,,30,90,13:00,13:30,1.0,4.0,2006.0,Toyota,Tacoma,2.0,1,5,,,51153901231,51059491202,51153,901231,51059,491202,2638,1696
1774,3338,13195,2,4,1,0,4,2,,1,51_51245,2638,1,0,2,0,0,0,2018-10-15,1,51153,901231,51153901231,64,2,1,1,,,,,,,,,9,,,,,1,4,2,4,1,0,1,0,1,2,,,,,,,,,,,,,4,2,0,2,,,,,,,,,,,1,,30,30,14:00,14:30,1.0,4.0,2006.0,Toyota,Tacoma,2.0,5,1,,,51059491202,51153901231,51059,491202,51153,901231,1696,2638
1775,3339,13196,1,1,10,0,4,2,,1,24_01400,,4,2,2,0,0,0,2018-08-13,1,24047,951700,24047951700,63,1,1,2,,,,,,,,,,,,,,1,10,2,1,1,0,0,,1,7,,,,,,,,,,,,,4,1,0,1,,,,,,0,,,,,2,,11,895,14:55,15:06,1.0,1.0,2017.0,Ford,Escape,1.0,5,5,,,24047951700,24047951700,24047,951700,24047,951700,,
1775,3339,13197,1,2,10,0,4,2,,1,24_01400,,4,2,2,0,0,0,2018-08-13,1,24047,951700,24047951700,63,1,1,2,,,,,,,,,,,,,,1,10,2,1,1,0,0,,1,7,,,,,,,,,,,,,4,1,0,1,,,,,,0,,,,,2,,11,4,15:10,15:21,1.0,1.0,2017.0,Ford,Escape,1.0,5,14,,,24047951700,24047951700,24047,951700,24047,951700,,
1775,3339,13198,1,3,10,0,4,2,,1,24_01400,,4,2,2,0,0,0,2018-08-13,1,24047,951700,24047951700,63,1,1,2,,,,,,,,,,,,,,1,10,2,1,1,0,0,,1,7,,,,,,,,,,,,,1,1,0,,,,,,,0,,,,,,,34,8,15:29,16:03,,,,,,,14,14,,,24047951700,24047951700,24047,951700,24047,951700,,
1775,3339,13199,1,4,10,0,4,2,,1,24_01400,,4,2,2,0,0,0,2018-08-13,1,24047,951700,24047951700,63,1,1,2,,,,,,,,,,,,,,1,10,2,1,1,0,0,,1,7,,,,,,,,,,,,,1,1,0,,,,,,,0,,,,,,,1,17,16:20,16:21,,,,,,,14,14,,,24047951700,24047951700,24047,951700,24047,951700,,
1775,3339,13200,1,5,10,0,4,2,,1,24_01400,,4,2,2,0,0,0,2018-08-13,1,24047,951700,24047951700,63,1,1,2,,,,,,,,,,,,,,1,10,2,1,1,0,0,,1,7,,,,,,,,,,,,,1,1,0,,,,,,,0,,,,,,,1,3,16:24,16:25,,,,,,,14,14,,,24047951700,24047951700,24047,951700,24047,951700,,
1775,3339,13201,1,6,10,0,4,2,,1,24_01400,,4,2,2,0,0,0,2018-08-13,1,24047,951700,24047951700,63,1,1,2,,,,,,,,,,,,,,1,10,2,1,1,0,0,,1,7,,,,,,,,,,,,,1,1,0,,,,,,,0,,,,,,,0,6,16:31,16:31,,,,,,,14,14,,,24047951700,24047951700,24047,951700,24047,951700,,
1775,3339,13202,1,7,10,0,4,2,,1,24_01400,,4,2,2,0,0,0,2018-08-13,1,24047,951700,24047951700,63,1,1,2,,,,,,,,,,,,,,1,10,2,1,1,0,0,,1,7,,,,,,,,,,,,,1,1,0,,,,,,,0,,,,,,,19,15,16:46,17:05,,,,,,,14,14,,,24047951700,24047951700,24047,951700,24047,951700,,
1775,3339,13203,1,8,10,0,4,2,,1,24_01400,,4,2,2,0,0,0,2018-08-13,1,24047,951700,24047951700,63,1,1,2,,,,,,,,,,,,,,1,10,2,1,1,0,0,,1,7,,,,,,,,,,,,,1,1,0,,,,,,,0,,,,,,,9,8,17:13,17:22,,,,,,,14,14,,,24047951700,24047951700,24047,951700,24047,951700,,
1775,3339,13204,1,9,10,0,4,2,,1,24_01400,,4,2,2,0,0,0,2018-08-13,1,24047,951700,24047951700,63,1,1,2,,,,,,,,,,,,,,1,10,2,1,1,0,0,,1,7,,,,,,,,,,,,,4,1,0,1,,,,,,0,,,,,1,,12,19,17:41,17:53,1.0,1.0,2017.0,Ford,Escape,1.0,14,1,,,24047951700,24047951700,24047,951700,24047,951700,,
1775,3339,13205,1,10,10,0,4,2,,1,24_01400,,4,2,2,0,0,0,2018-08-13,1,24047,951700,24047951700,63,1,1,2,,,,,,,,,,,,,,1,10,2,1,1,0,0,,1,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,24047951700,,24047,951700,,,,
1776,3340,13206,1,1,12,0,7,4,521,1,24_01204,3091,1,4,4,3,0,0,2017-11-15,1,24003,702701,24003702701,62,2,0,2,,,,,,,,,,,,3,1,1,3,2,1,1,0,0,8+,1,0,,,,,,,,,,,,,4,1,0,1,,,,,,0,,,,,2,,5,1055,17:35,17:40,1.0,3.0,2013.0,Toyota,Venza,1.0,1,7,521,521,24003702701,24003702701,24003,702701,24003,702701,3091,3091
1776,3340,13207,1,2,12,0,7,4,521,1,24_01204,3091,1,4,4,3,0,0,2017-11-15,1,24003,702701,24003702701,62,2,0,2,,,,,,,,,,,,3,1,1,3,2,1,1,0,0,8+,1,0,,,,,,,,,,,,,4,1,0,1,,,,,,0,,,,,1,,5,60,18:40,18:45,1.0,3.0,2013.0,Toyota,Venza,1.0,7,12,521,521,24003702701,24003702701,24003,702701,24003,702701,3091,3091
1776,3340,13208,1,3,12,0,7,4,521,1,24_01204,3091,1,4,4,3,0,0,2017-11-15,1,24003,702701,24003702701,62,2,0,2,,,,,,,,,,,,3,1,1,3,2,1,1,0,0,8+,1,0,,,,,,,,,,,,,4,1,0,1,,,,,,0,,,,,1,,5,105,20:30,20:35,1.0,3.0,2013.0,Toyota,Venza,1.0,12,1,521,521,24003702701,24003702701,24003,702701,24003,702701,3091,3091
1776,3341,13209,2,1,12,0,7,4,521,1,24_01204,3091,1,4,4,3,0,0,2017-11-15,1,24003,702701,24003702701,58,2,0,1,0,0,0,1,0,0,0,0,3,2,,1,1,1,4,2,1,1,0,0,0,2,0,537,24003,706600,24003706600,3089,,,,,,,,4,1,0,1,,,,,,0,,,,,2,,5,465,07:45,07:50,1.0,3.0,2010.0,Toyota,Highlander,1.0,1,2,521,537,24003702701,24003706600,24003,702701,24003,706600,3091,3089
1776,3341,13210,2,2,12,0,7,4,521,1,24_01204,3091,1,4,4,3,0,0,2017-11-15,1,24003,702701,24003702701,58,2,0,1,0,0,0,1,0,0,0,0,3,2,,1,1,1,4,2,1,1,0,0,0,2,0,537,24003,706600,24003706600,3089,,,,,,,,4,1,0,1,,,,,,0,,,,,2,,5,575,17:25,17:30,1.0,3.0,2010.0,Toyota,Highlander,1.0,2,7,537,521,24003706600,24003702701,24003,706600,24003,702701,3089,3091
1776,3341,13211,2,3,12,0,7,4,521,1,24_01204,3091,1,4,4,3,0,0,2017-11-15,1,24003,702701,24003702701,58,2,0,1,0,0,0,1,0,0,0,0,3,2,,1,1,1,4,2,1,1,0,0,0,2,0,537,24003,706600,24003706600,3089,,,,,,,,4,1,0,1,,,,,,0,,,,,3,,10,130,19:40,19:50,1.0,3.0,2010.0,Toyota,Highlander,1.0,7,11,521,506,24003702701,24003702402,24003,702701,24003,702402,3091,3094
1776,3341,13212,2,4,12,0,7,4,521,1,24_01204,3091,1,4,4,3,0,0,2017-11-15,1,24003,702701,24003702701,58,2,0,1,0,0,0,1,0,0,0,0,3,2,,1,1,1,4,2,1,1,0,0,0,2,0,537,24003,706600,24003706600,3089,,,,,,,,4,1,0,1,,,,,,0,,,,,1,,10,70,21:00,21:10,1.0,3.0,2010.0,Toyota,Highlander,1.0,11,1,506,521,24003702402,24003702701,24003,702402,24003,702701,3094,3091
