scenario,source_row,o_tpb_taz,d_tpb_taz,o_activity,d_activity,departure_time_min,travel_mode,vehicle_occupancy,person_weight,vehicle_weight_unscaled,vehicle_weight
synthetic,7673,1604,1574,16,5,675,4,3,1.00000000,0.33333333,3.99999996
synthetic,7679,2126,2118,5,6,1219,4,2,1.00000000,0.50000000,6.00000000
synthetic,7682,1817,1816,2,1,1008,4,1,1.00000000,1.00000000,12.00000000
synthetic,7703,1724,1728,16,2,680,4,1,1.00000000,1.00000000,12.00000000
synthetic,7704,1879,1421,10,1,764,4,1,1.00000000,1.00000000,12.00000000
synthetic,7705,1528,2539,1,2,764,4,1,1.00000000,1.00000000,12.00000000
synthetic,7717,1757,2269,1,16,1045,4,1,1.00000000,1.00000000,12.00000000
synthetic,7724,2631,3566,6,2,604,4,1,1.00000000,1.00000000,12.00000000
synthetic,7735,2754,2676,2,1,1015,4,1,1.00000000,1.00000000,12.00000000
synthetic,7737,2332,1802,2,1,1071,4,1,1.00000000,1.00000000,12.00000000
synthetic,7740,2142,2775,2,1,976,4,1,1.00000000,1.00000000,12.00000000
synthetic,7743,1810,2269,1,2,389,4,1,1.00000000,1.00000000,12.00000000
synthetic,7745,1628,2177,2,1,1072,4,1,1.00000000,1.00000000,12.00000000
synthetic,7749,1643,1517,1,5,1044,4,1,1.00000000,1.00000000,12.00000000
synthetic,7750,3568,3422,5,1,698,4,1,1.00000000,1.00000000,12.00000000
synthetic,7766,2053,1416,1,2,659,4,1,1.00000000,1.00000000,12.00000000
synthetic,7782,3580,3580,1,2,768,4,1,1.00000000,1.00000000,12.00000000
synthetic,7787,3675,2726,7,1,1107,4,2,1.00000000,0.50000000,6.00000000
synthetic,7803,2289,1920,11,1,1323,4,1,1.00000000,1.00000000,12.00000000
synthetic,7804,1739,1737,7,7,972,4,2,1.00000000,0.50000000,6.00000000
synthetic,7811,1944,1920,5,1,1068,4,1,1.00000000,1.00000000,12.00000000
synthetic,7818,2043,1686,1,3,558,4,1,1.00000000,1.00000000,12.00000000
synthetic,7824,1600,1564,5,1,857,4,1,1.00000000,1.00000000,12.00000000
synthetic,7833,1563,3569,1,5,925,5,2,1.00000000,0.50000000,6.00000000
synthetic,7835,2603,2626,5,1,628,4,1,1.00000000,1.00000000,12.00000000
synthetic,7838,1745,1935,1,13,963,4,1,1.00000000,1.00000000,12.00000000
synthetic,7845,1907,2260,16,1,1156,4,1,1.00000000,1.00000000,12.00000000
synthetic,7848,1868,1492,16,2,697,4,1,1.00000000,1.00000000,12.00000000
synthetic,7851,1600,1871,16,1,1218,4,2,1.00000000,0.50000000,6.00000000
synthetic,7866,1806,2748,1,4,624,4,3,1.00000000,0.33333333,3.99999996
synthetic,7870,1490,2401,2,1,796,5,1,1.00000000,1.00000000,12.00000000
synthetic,7872,2324,2298,2,1,1089,4,1,1.00000000,1.00000000,12.00000000
synthetic,7876,2667,2754,2,5,888,4,1,1.00000000,1.00000000,12.00000000
synthetic,7898,2068,2758,1,2,546,4,1,1.00000000,1.00000000,12.00000000
synthetic,7914,1968,1546,1,15,964,4,1,1.00000000,1.00000000,12.00000000
synthetic,7920,2128,1522,16,1,478,4,1,1.00000000,1.00000000,12.00000000
synthetic,7931,1445,1415,1,7,641,4,2,1.00000000,0.50000000,6.00000000
synthetic,7936,2388,2765,2,1,1052,4,1,1.00000000,1.00000000,12.00000000
synthetic,7944,1458,1575,12,1,1021,4,1,1.00000000,1.00000000,12.00000000
synthetic,7949,3442,3440,8,6,871,4,2,1.00000000,0.50000000,6.00000000
synthetic,7965,1739,1706,6,1,1011,4,1,1.00000000,1.00000000,12.00000000
synthetic,7974,1973,1973,5,16,925,4,1,1.00000000,1.00000000,12.00000000
synthetic,7986,2005,2044,16,1,1097,4,2,1.00000000,0.50000000,6.00000000
synthetic,7987,1422,1422,9,1,820,4,1,1.00000000,1.00000000,12.00000000
synthetic,8000,2266,1689,1,2,446,4,1,1.00000000,1.00000000,12.00000000
synthetic,8004,2634,1665,2,16,754,4,1,1.00000000,1.00000000,12.00000000
synthetic,8007,2630,2625,6,1,974,4,1,1.00000000,1.00000000,12.00000000
synthetic,8010,2753,1499,6,1,1306,4,1,1.00000000,1.00000000,12.00000000
synthetic,8015,1656,1657,1,2,959,4,1,1.00000000,1.00000000,12.00000000
synthetic,8017,1472,1699,2,1,1005,4,1,1.00000000,1.00000000,12.00000000
synthetic,8019,2357,2357,2,2,829,4,2,1.00000000,0.50000000,6.00000000
synthetic,8030,1728,1931,5,5,744,4,1,1.00000000,1.00000000,12.00000000
synthetic,8046,2668,1675,1,2,366,4,1,1.00000000,1.00000000,12.00000000
synthetic,8055,2222,2271,16,1,945,4,2,1.00000000,0.50000000,6.00000000
synthetic,8071,2118,2128,1,9,1056,4,2,1.00000000,0.50000000,6.00000000
synthetic,8074,1667,3552,2,1,906,4,2,1.00000000,0.50000000,6.00000000
synthetic,8080,2150,2150,2,2,931,4,1,1.00000000,1.00000000,12.00000000
synthetic,8081,2029,3580,2,1,1227,4,1,1.00000000,1.00000000,12.00000000
synthetic,8082,1628,2635,2,1,1025,4,1,1.00000000,1.00000000,12.00000000
synthetic,8095,1654,1658,1,5,675,4,1,1.00000000,1.00000000,12.00000000
synthetic,8099,1694,1659,8,18,810,4,1,1.00000000,1.00000000,12.00000000
synthetic,8101,1482,1947,2,1,1046,4,1,1.00000000,1.00000000,12.00000000
synthetic,8102,1627,2201,3,1,978,4,1,1.00000000,1.00000000,12.00000000
synthetic,8105,2048,1426,7,16,690,4,2,1.00000000,0.50000000,6.00000000
synthetic,8110,2138,2351,1,5,806,4,1,1.00000000,1.00000000,12.00000000
synthetic,8117,3461,3461,16,1,1077,4,3,1.00000000,0.33333333,3.99999996
synthetic,8138,1931,1549,1,2,473,4,1,1.00000000,1.00000000,12.00000000
synthetic,8140,2738,2739,1,6,918,4,1,1.00000000,1.00000000,12.00000000
synthetic,8143,1986,2028,13,5,516,4,1,1.00000000,1.00000000,12.00000000
synthetic,8155,2529,3631,18,11,1004,4,2,1.00000000,0.50000000,6.00000000
synthetic,8156,2144,2297,1,5,1066,4,2,1.00000000,0.50000000,6.00000000
synthetic,8165,2405,2406,1,13,430,4,3,1.00000000,0.33333333,3.99999996
synthetic,8173,2341,1770,16,2,491,4,1,1.00000000,1.00000000,12.00000000
synthetic,8179,2534,2756,1,2,333,4,1,1.00000000,1.00000000,12.00000000
synthetic,8187,1816,1817,1,5,756,4,1,1.00000000,1.00000000,12.00000000
synthetic,8188,1573,1769,7,1,1307,4,1,1.00000000,1.00000000,12.00000000
synthetic,8191,1909,1563,11,1,1179,5,1,1.00000000,1.00000000,12.00000000
synthetic,8192,1652,3520,16,1,875,4,2,1.00000000,0.50000000,6.00000000
synthetic,8203,1652,1574,1,2,418,4,1,1.00000000,1.00000000,12.00000000
synthetic,8212,3492,1998,1,2,727,4,1,1.00000000,1.00000000,12.00000000
synthetic,8216,1600,1448,10,1,1224,4,1,1.00000000,1.00000000,12.00000000
synthetic,8218,1809,1920,1,16,1040,4,1,1.00000000,1.00000000,12.00000000
synthetic,8226,2396,2396,1,5,930,4,1,1.00000000,1.00000000,12.00000000
synthetic,8227,2396,1944,1,10,725,4,1,1.00000000,1.00000000,12.00000000
synthetic,8229,3474,3477,1,9,586,4,1,1.00000000,1.00000000,12.00000000
synthetic,8230,1843,1922,7,1,1211,4,2,1.00000000,0.50000000,6.00000000
synthetic,8232,1800,3648,5,1,1049,4,1,1.00000000,1.00000000,12.00000000
synthetic,8234,2519,2539,1,7,848,4,4,1.00000000,0.25000000,3.00000000
synthetic,8237,1824,2418,1,4,483,4,1,1.00000000,1.00000000,12.00000000
synthetic,8238,2789,2279,10,7,996,4,1,1.00000000,1.00000000,12.00000000
synthetic,8244,2329,2271,2,1,1053,4,1,1.00000000,1.00000000,12.00000000
synthetic,8250,2270,2539,1,5,825,4,1,1.00000000,1.00000000,12.00000000
synthetic,8273,2331,2370,13,1,1109,4,1,1.00000000,1.00000000,12.00000000
synthetic,8286,3675,2357,5,8,702,5,1,1.00000000,1.00000000,12.00000000
synthetic,8296,3633,2467,1,2,727,4,1,1.00000000,1.00000000,12.00000000
synthetic,8305,1939,2307,2,1,937,4,1,1.00000000,1.00000000,12.00000000
synthetic,8309,2644,1695,16,1,725,4,1,1.00000000,1.00000000,12.00000000
synthetic,8316,2392,2391,16,2,531,4,1,1.00000000,1.00000000,12.00000000
synthetic,8317,1420,1446,13,1,959,4,1,1.00000000,1.00000000,12.00000000
synthetic,8321,2405,2177,7,3,708,4,1,1.00000000,1.00000000,12.00000000
synthetic,8337,2363,2360,5,5,946,4,2,1.00000000,0.50000000,6.00000000
synthetic,8338,2637,3568,7,11,856,4,1,1.00000000,1.00000000,12.00000000
synthetic,8339,1553,1583,1,16,990,4,3,1.00000000,0.33333333,3.99999996
synthetic,8340,1492,1821,2,5,818,4,1,1.00000000,1.00000000,12.00000000
synthetic,8343,1515,1598,1,13,1111,4,1,1.00000000,1.00000000,12.00000000
synthetic,8366,1478,2001,1,10,1069,5,1,1.00000000,1.00000000,12.00000000
synthetic,8382,3491,2272,16,1,791,4,4,1.00000000,0.25000000,3.00000000
synthetic,8390,1982,1951,1,16,369,4,1,1.00000000,1.00000000,12.00000000
synthetic,8391,1584,1584,5,16,1117,4,1,1.00000000,1.00000000,12.00000000
synthetic,8408,1501,1728,2,9,643,4,1,1.00000000,1.00000000,12.00000000
synthetic,8414,2195,1746,1,2,524,4,1,1.00000000,1.00000000,12.00000000
synthetic,8418,2344,1584,2,1,1037,4,1,1.00000000,1.00000000,12.00000000
synthetic,8420,3568,2754,12,16,569,4,3,1.00000000,0.33333333,3.99999996
synthetic,8424,1648,1653,6,1,901,4,1,1.00000000,1.00000000,12.00000000
synthetic,8438,2415,2415,10,1,1012,4,1,1.00000000,1.00000000,12.00000000
synthetic,8443,1849,2737,2,5,1109,4,1,1.00000000,1.00000000,12.00000000
synthetic,8444,1981,1981,13,13,648,4,1,1.00000000,1.00000000,12.00000000
synthetic,8446,1672,1670,16,1,977,4,2,1.00000000,0.50000000,6.00000000
synthetic,8449,2677,2758,1,16,530,4,4,1.00000000,0.25000000,3.00000000
synthetic,8453,1414,2269,16,1,926,4,4,1.00000000,0.25000000,3.00000000
synthetic,8458,2384,1796,1,2,613,4,2,1.00000000,0.50000000,6.00000000
synthetic,8460,1944,1856,16,1,1139,5,1,1.00000000,1.00000000,12.00000000
synthetic,8465,2338,2321,2,16,824,4,1,1.00000000,1.00000000,12.00000000
synthetic,8475,2302,1481,2,16,965,4,1,1.00000000,1.00000000,12.00000000
synthetic,8484,3631,2759,1,2,544,4,4,1.00000000,0.25000000,3.00000000
synthetic,8502,2345,1487,1,2,260,4,1,1.00000000,1.00000000,12.00000000
synthetic,8504,1892,1973,18,10,674,4,2,1.00000000,0.50000000,6.00000000
synthetic,8508,2530,2653,8,1,1298,4,3,1.00000000,0.33333333,3.99999996
synthetic,8512,3490,3490,14,1,1186,4,1,1.00000000,1.00000000,12.00000000
synthetic,8514,1944,1919,7,1,754,4,2,1.00000000,0.50000000,6.00000000
synthetic,8517,2420,1730,1,4,992,4,2,1.00000000,0.50000000,6.00000000
synthetic,8518,2368,2413,2,1,1285,4,1,1.00000000,1.00000000,12.00000000
synthetic,8533,2444,2677,1,9,613,4,2,1.00000000,0.50000000,6.00000000
synthetic,8544,1405,1429,2,5,823,4,1,1.00000000,1.00000000,12.00000000
synthetic,8545,2358,2368,1,18,1090,4,4,1.00000000,0.25000000,3.00000000
synthetic,8547,1525,1517,1,13,1162,4,1,1.00000000,1.00000000,12.00000000
synthetic,8553,1628,1480,2,7,714,4,1,1.00000000,1.00000000,12.00000000
synthetic,8566,1832,1730,10,8,1074,4,1,1.00000000,1.00000000,12.00000000
synthetic,8567,3580,3578,1,2,457,4,1,1.00000000,1.00000000,12.00000000
synthetic,8571,3633,2049,16,1,595,4,1,1.00000000,1.00000000,12.00000000
synthetic,8576,1564,2068,1,5,1069,4,1,1.00000000,1.00000000,12.00000000
synthetic,8578,2020,2014,1,16,483,4,2,1.00000000,0.50000000,6.00000000
synthetic,8581,2051,2047,1,4,621,4,5,1.00000000,0.20000000,2.40000000
synthetic,8583,2691,1797,1,2,335,4,1,1.00000000,1.00000000,12.00000000
synthetic,8587,2146,2128,1,2,488,4,1,1.00000000,1.00000000,12.00000000
synthetic,8599,1961,1606,5,2,757,4,1,1.00000000,1.00000000,12.00000000
synthetic,8617,1823,1823,2,2,661,4,1,1.00000000,1.00000000,12.00000000
synthetic,8624,3675,1730,1,5,620,4,1,1.00000000,1.00000000,12.00000000
synthetic,8625,1973,1973,5,16,867,4,2,1.00000000,0.50000000,6.00000000
synthetic,8635,2494,1652,10,5,1133,4,1,1.00000000,1.00000000,12.00000000
synthetic,8648,1821,2479,10,1,963,4,1,1.00000000,1.00000000,12.00000000
synthetic,8652,1973,1740,10,5,779,4,1,1.00000000,1.00000000,12.00000000
synthetic,8670,3419,3419,1,11,1145,4,2,1.00000000,0.50000000,6.00000000
synthetic,8675,1821,1806,5,1,1131,4,1,1.00000000,1.00000000,12.00000000
synthetic,8685,1938,1920,16,16,1035,4,2,1.00000000,0.50000000,6.00000000
synthetic,8688,3675,2098,1,5,975,4,1,1.00000000,1.00000000,12.00000000
synthetic,8692,2628,2675,1,16,652,4,2,1.00000000,0.50000000,6.00000000
synthetic,8694,1731,1734,5,5,668,4,1,1.00000000,1.00000000,12.00000000
synthetic,8696,2807,3571,5,8,1073,4,1,1.00000000,1.00000000,12.00000000
synthetic,8704,2750,2750,1,10,480,4,2,1.00000000,0.50000000,6.00000000
synthetic,8714,1570,3613,1,2,411,4,1,1.00000000,1.00000000,12.00000000
synthetic,8727,2632,3423,1,2,538,4,1,1.00000000,1.00000000,12.00000000
synthetic,8728,1682,2405,5,1,914,5,2,1.00000000,0.50000000,6.00000000
synthetic,8729,2603,3580,11,1,843,4,1,1.00000000,1.00000000,12.00000000
synthetic,8731,3423,3423,8,2,510,4,1,1.00000000,1.00000000,12.00000000
synthetic,8732,1458,1739,1,2,455,4,1,1.00000000,1.00000000,12.00000000
synthetic,8739,2624,1672,1,2,523,4,1,1.00000000,1.00000000,12.00000000
synthetic,8746,2343,1682,1,16,440,4,2,1.00000000,0.50000000,6.00000000
synthetic,8751,2364,2305,16,1,1024,4,2,1.00000000,0.50000000,6.00000000
synthetic,8752,1618,1968,1,16,1023,4,1,1.00000000,1.00000000,12.00000000
synthetic,8758,1920,1965,1,5,666,4,1,1.00000000,1.00000000,12.00000000
synthetic,8759,1571,2730,5,1,536,4,1,1.00000000,1.00000000,12.00000000
synthetic,8761,2304,2332,16,2,458,4,1,1.00000000,1.00000000,12.00000000
synthetic,8763,2653,1814,1,9,609,4,1,1.00000000,1.00000000,12.00000000
synthetic,8764,1681,1959,5,1,1186,4,1,1.00000000,1.00000000,12.00000000
synthetic,8766,1554,2599,1,16,1330,4,2,1.00000000,0.50000000,6.00000000
synthetic,8773,1800,1492,5,1,601,4,1,1.00000000,1.00000000,12.00000000
synthetic,8776,1478,2630,1,12,672,4,1,1.00000000,1.00000000,12.00000000
synthetic,8781,3435,1565,9,2,715,4,1,1.00000000,1.00000000,12.00000000
synthetic,8791,3549,1593,1,2,530,5,1,1.00000000,1.00000000,12.00000000
synthetic,8794,1732,1731,1,5,728,4,1,1.00000000,1.00000000,12.00000000
synthetic,8795,1739,2220,2,1,898,4,1,1.00000000,1.00000000,12.00000000
synthetic,8797,2764,2095,7,1,1145,4,2,1.00000000,0.50000000,6.00000000
synthetic,8799,3675,3442,1,5,681,4,1,1.00000000,1.00000000,12.00000000
synthetic,8806,3443,1778,7,1,1111,4,1,1.00000000,1.00000000,12.00000000
synthetic,8811,2377,2359,16,1,737,4,2,1.00000000,0.50000000,6.00000000
synthetic,8821,1945,1501,8,4,549,5,1,1.00000000,1.00000000,12.00000000
synthetic,8823,1421,1699,10,16,1049,4,1,1.00000000,1.00000000,12.00000000
synthetic,8851,1601,2638,16,1,1093,4,2,1.00000000,0.50000000,6.00000000
synthetic,8854,2502,1690,16,2,913,4,1,1.00000000,1.00000000,12.00000000
synthetic,8855,1590,1873,1,5,954,4,1,1.00000000,1.00000000,12.00000000
synthetic,8863,1422,2765,3,3,937,4,1,1.00000000,1.00000000,12.00000000
synthetic,8874,1478,1453,16,1,1110,4,1,1.00000000,1.00000000,12.00000000
synthetic,8878,1543,1843,16,5,1009,4,3,1.00000000,0.33333333,3.99999996
synthetic,8886,1582,1590,1,16,859,4,3,1.00000000,0.33333333,3.99999996
synthetic,8887,1732,1478,1,2,538,4,1,1.00000000,1.00000000,12.00000000
synthetic,8890,1998,1479,16,16,1043,4,2,1.00000000,0.50000000,6.00000000
synthetic,8893,1945,1945,12,5,847,4,1,1.00000000,1.00000000,12.00000000
synthetic,8896,1978,1978,16,1,1076,4,4,1.00000000,0.25000000,3.00000000
synthetic,8900,1902,1843,7,5,1237,4,1,1.00000000,1.00000000,12.00000000
synthetic,8908,2630,2635,5,16,972,4,3,1.00000000,0.33333333,3.99999996
synthetic,8914,2055,1692,1,13,1174,4,1,1.00000000,1.00000000,12.00000000
synthetic,8919,2388,2637,5,1,910,4,1,1.00000000,1.00000000,12.00000000
synthetic,8921,2303,2303,16,1,1064,4,2,1.00000000,0.50000000,6.00000000
synthetic,8926,1652,1640,1,2,506,4,1,1.00000000,1.00000000,12.00000000
synthetic,8938,3675,1769,18,1,945,4,2,1.00000000,0.50000000,6.00000000
synthetic,8940,2313,1422,16,16,579,4,2,1.00000000,0.50000000,6.00000000
synthetic,8943,1574,1652,2,1,1009,4,1,1.00000000,1.00000000,12.00000000
synthetic,8957,1931,1440,16,1,979,4,1,1.00000000,1.00000000,12.00000000
synthetic,8961,2575,2150,1,5,916,4,2,1.00000000,0.50000000,6.00000000
synthetic,8963,2664,1650,1,9,734,4,1,1.00000000,1.00000000,12.00000000
synthetic,8969,1821,1821,3,12,1032,4,1,1.00000000,1.00000000,12.00000000
synthetic,8972,2177,2147,13,1,824,4,3,1.00000000,0.33333333,3.99999996
synthetic,8979,2048,1590,14,1,843,4,4,1.00000000,0.25000000,3.00000000
synthetic,8983,2648,2624,1,16,524,4,4,1.00000000,0.25000000,3.00000000
synthetic,8990,1579,1440,2,1,1079,4,1,1.00000000,1.00000000,12.00000000
synthetic,8996,2388,2624,16,1,928,4,1,1.00000000,1.00000000,12.00000000
synthetic,9005,2637,2646,2,1,1036,4,1,1.00000000,1.00000000,12.00000000
synthetic,9011,1564,1601,7,2,1117,4,1,1.00000000,1.00000000,12.00000000
synthetic,9018,1931,2019,1,5,742,4,1,1.00000000,1.00000000,12.00000000
synthetic,9021,2332,2360,2,1,965,4,1,1.00000000,1.00000000,12.00000000
synthetic,9034,2272,1765,1,2,507,4,1,1.00000000,1.00000000,12.00000000
synthetic,9035,1536,1592,2,1,871,4,1,1.00000000,1.00000000,12.00000000
synthetic,9038,2628,2626,8,1,1107,4,1,1.00000000,1.00000000,12.00000000
synthetic,9040,2411,2411,2,8,874,4,1,1.00000000,1.00000000,12.00000000
synthetic,9041,2790,3438,1,5,959,4,2,1.00000000,0.50000000,6.00000000
synthetic,9048,1907,2272,6,1,1157,4,5,1.00000000,0.20000000,2.40000000
synthetic,9049,1894,2630,1,5,631,4,1,1.00000000,1.00000000,12.00000000
synthetic,9060,2081,2071,5,1,881,4,1,1.00000000,1.00000000,12.00000000
synthetic,9063,2133,2740,1,16,502,4,1,1.00000000,1.00000000,12.00000000
synthetic,9068,3435,1478,7,16,991,5,1,1.00000000,1.00000000,12.00000000
synthetic,9076,2490,1821,1,16,326,4,2,1.00000000,0.50000000,6.00000000
synthetic,9077,1486,1424,13,1,1099,4,1,1.00000000,1.00000000,12.00000000
synthetic,9093,1769,1807,13,1,1029,4,1,1.00000000,1.00000000,12.00000000
synthetic,9095,1973,1973,16,5,900,4,2,1.00000000,0.50000000,6.00000000
synthetic,9096,1689,2146,2,1,991,4,1,1.00000000,1.00000000,12.00000000
synthetic,9098,1584,2789,2,1,890,4,1,1.00000000,1.00000000,12.00000000
synthetic,9102,2592,1920,10,1,1006,4,1,1.00000000,1.00000000,12.00000000
synthetic,9115,3675,3674,5,1,857,4,3,1.00000000,0.33333333,3.99999996
synthetic,9118,1511,1511,2,5,864,4,2,1.00000000,0.50000000,6.00000000
synthetic,9130,2388,1920,5,1,1059,4,3,1.00000000,0.33333333,3.99999996
synthetic,9132,2758,1842,7,2,782,4,1,1.00000000,1.00000000,12.00000000
synthetic,9145,2323,1863,1,16,1014,4,1,1.00000000,1.00000000,12.00000000
synthetic,9152,1825,1625,16,1,1052,4,3,1.00000000,0.33333333,3.99999996
synthetic,9156,2754,1940,9,1,1069,4,1,1.00000000,1.00000000,12.00000000
synthetic,9158,1830,2592,16,14,946,4,1,1.00000000,1.00000000,12.00000000
synthetic,9164,2028,2307,2,1,1153,4,1,1.00000000,1.00000000,12.00000000
synthetic,9165,1858,1837,1,2,500,4,1,1.00000000,1.00000000,12.00000000
synthetic,9171,2415,1973,5,5,1132,4,1,1.00000000,1.00000000,12.00000000
synthetic,9172,1817,1473,1,2,452,4,1,1.00000000,1.00000000,12.00000000
synthetic,9178,2637,2382,2,2,856,4,1,1.00000000,1.00000000,12.00000000
synthetic,9180,3475,3562,3,1,1081,4,1,1.00000000,1.00000000,12.00000000
synthetic,9182,3423,3422,2,1,904,4,1,1.00000000,1.00000000,12.00000000
synthetic,9183,2140,1945,1,5,778,4,1,1.00000000,1.00000000,12.00000000
synthetic,9191,2210,2177,2,1,1047,4,1,1.00000000,1.00000000,12.00000000
synthetic,9195,2357,2357,5,5,1056,4,1,1.00000000,1.00000000,12.00000000
synthetic,9217,1632,2534,2,1,1037,4,1,1.00000000,1.00000000,12.00000000
synthetic,9222,1642,2631,3,1,919,4,1,1.00000000,1.00000000,12.00000000
synthetic,9228,1998,3475,1,11,930,4,2,1.00000000,0.50000000,6.00000000
synthetic,9230,2388,1694,18,1,1044,4,1,1.00000000,1.00000000,12.00000000
synthetic,9246,2388,3595,16,1,984,4,2,1.00000000,0.50000000,6.00000000
synthetic,9251,1632,1635,18,12,442,4,1,1.00000000,1.00000000,12.00000000
synthetic,9255,2754,2754,5,5,831,4,1,1.00000000,1.00000000,12.00000000
synthetic,9263,2638,3633,1,8,540,5,1,1.00000000,1.00000000,12.00000000
synthetic,9269,1665,1674,4,9,827,4,1,1.00000000,1.00000000,12.00000000
synthetic,9274,1821,2145,6,5,798,4,1,1.00000000,1.00000000,12.00000000
synthetic,9300,1842,1931,2,1,989,4,1,1.00000000,1.00000000,12.00000000
synthetic,9301,1638,2379,16,1,423,4,1,1.00000000,1.00000000,12.00000000
synthetic,9312,2047,1449,1,2,507,4,1,1.00000000,1.00000000,12.00000000
synthetic,9313,2631,2493,2,1,1097,4,1,1.00000000,1.00000000,12.00000000
synthetic,9315,2140,2133,16,1,1165,4,1,1.00000000,1.00000000,12.00000000
synthetic,9323,1542,1597,1,16,554,4,2,1.00000000,0.50000000,6.00000000
synthetic,9327,3551,3578,1,4,685,4,1,1.00000000,1.00000000,12.00000000
synthetic,9344,1940,1515,7,1,657,4,1,1.00000000,1.00000000,12.00000000
synthetic,9345,1912,1575,5,16,1030,4,2,1.00000000,0.50000000,6.00000000
synthetic,9360,1935,1798,5,5,823,4,1,1.00000000,1.00000000,12.00000000
synthetic,9361,2008,2051,1,12,654,4,1,1.00000000,1.00000000,12.00000000
synthetic,9362,1575,2668,16,16,670,4,2,1.00000000,0.50000000,6.00000000
synthetic,9366,1732,3472,2,1,1084,4,1,1.00000000,1.00000000,12.00000000
synthetic,9375,1589,1570,4,1,844,4,1,1.00000000,1.00000000,12.00000000
synthetic,9376,2191,1981,1,8,690,4,1,1.00000000,1.00000000,12.00000000
synthetic,9378,2397,1667,4,1,987,4,1,1.00000000,1.00000000,12.00000000
synthetic,9380,1731,2468,16,1,1023,4,2,1.00000000,0.50000000,6.00000000
synthetic,9382,1582,1858,1,7,1113,4,4,1.00000000,0.25000000,3.00000000
synthetic,9384,2768,2668,12,1,1263,4,1,1.00000000,1.00000000,12.00000000
synthetic,9385,3633,1986,9,5,799,4,1,1.00000000,1.00000000,12.00000000
synthetic,9388,2389,2405,16,1,787,4,1,1.00000000,1.00000000,12.00000000
synthetic,9396,2754,3632,3,1,632,4,1,1.00000000,1.00000000,12.00000000
synthetic,9399,1843,1508,2,5,840,4,1,1.00000000,1.00000000,12.00000000
synthetic,9409,2279,3439,7,1,1267,4,1,1.00000000,1.00000000,12.00000000
synthetic,9424,1725,1767,11,1,817,4,1,1.00000000,1.00000000,12.00000000
synthetic,9429,2140,2133,10,1,913,4,1,1.00000000,1.00000000,12.00000000
synthetic,9430,1724,1414,1,2,398,4,3,1.00000000,0.33333333,3.99999996
synthetic,9434,1652,1579,9,2,593,4,1,1.00000000,1.00000000,12.00000000
synthetic,9439,1564,1579,1,16,505,4,2,1.00000000,0.50000000,6.00000000
synthetic,9444,3675,2726,2,1,940,4,1,1.00000000,1.00000000,12.00000000
synthetic,9450,1843,2230,15,1,1234,4,1,1.00000000,1.00000000,12.00000000
synthetic,9461,2053,1416,1,2,512,4,1,1.00000000,1.00000000,12.00000000
synthetic,9462,1728,1989,5,1,1109,4,2,1.00000000,0.50000000,6.00000000
synthetic,9479,2776,2575,7,1,965,5,1,1.00000000,1.00000000,12.00000000
synthetic,9486,1729,1973,9,5,792,4,1,1.00000000,1.00000000,12.00000000
synthetic,9500,1842,1499,2,1,1126,4,1,1.00000000,1.00000000,12.00000000
synthetic,9531,1796,1525,7,1,1298,4,1,1.00000000,1.00000000,12.00000000
synthetic,9534,3675,3675,10,5,645,4,1,1.00000000,1.00000000,12.00000000
synthetic,9543,3675,3447,5,1,815,4,1,1.00000000,1.00000000,12.00000000
synthetic,9547,1592,1800,2,1,984,4,1,1.00000000,1.00000000,12.00000000
synthetic,9550,2539,2582,5,1,916,4,4,1.00000000,0.25000000,3.00000000
synthetic,9552,2112,1920,5,5,910,4,1,1.00000000,1.00000000,12.00000000
synthetic,9570,2727,2672,1,16,1047,4,1,1.00000000,1.00000000,12.00000000
synthetic,9574,1490,1831,2,6,1107,4,1,1.00000000,1.00000000,12.00000000
synthetic,9585,2089,2106,2,1,1036,4,1,1.00000000,1.00000000,12.00000000
synthetic,9591,2142,1570,18,1,971,4,2,1.00000000,0.50000000,6.00000000
synthetic,9598,2140,1939,5,1,1040,1,1,1.00000000,1.00000000,12.00000000
synthetic,9599,2026,1592,1,2,456,4,1,1.00000000,1.00000000,12.00000000
synthetic,9601,1565,1878,1,10,492,4,1,1.00000000,1.00000000,12.00000000
synthetic,9607,1809,2080,1,16,980,4,2,1.00000000,0.50000000,6.00000000
synthetic,9608,1901,1901,3,2,522,4,1,1.00000000,1.00000000,12.00000000
synthetic,9633,2051,2075,1,11,865,4,3,1.00000000,0.33333333,3.99999996
synthetic,9638,2138,1579,16,1,1050,4,1,1.00000000,1.00000000,12.00000000
synthetic,9640,2485,3653,5,1,1105,4,2,1.00000000,0.50000000,6.00000000
synthetic,9648,2772,1406,16,1,484,4,2,1.00000000,0.50000000,6.00000000
synthetic,9662,1674,1957,1,16,558,4,2,1.00000000,0.50000000,6.00000000
synthetic,9665,2499,2529,1,2,644,4,1,1.00000000,1.00000000,12.00000000
synthetic,9673,1882,2714,1,3,721,4,1,1.00000000,1.00000000,12.00000000
synthetic,9687,1768,2142,1,16,553,4,2,1.00000000,0.50000000,6.00000000
synthetic,9690,2668,2492,1,16,504,4,3,1.00000000,0.33333333,3.99999996
synthetic,9691,3633,3633,18,2,1023,4,1,1.00000000,1.00000000,12.00000000
synthetic,9694,1986,1972,1,10,1097,4,2,1.00000000,0.50000000,6.00000000
